throttle,steer,vx,vy,yawdot,dt,slip_front,slip_back,ay,fy
0.8647947,-0.16284668,14.138506,-0.24789351,-0.6089257,0.019376816,-0.051577196,0.06801708,-1.290310544312338,-2380.6229542562637
0.915281,-0.16668504,14.134862,-0.24986681,-0.6340753,0.019592572,-0.05313815,0.071412854,-0.1007167410179727,-185.82238717815963
1.0,-0.14319001,14.977989,-0.029852571,-0.76793355,0.019702978,-0.04269852,0.09955147,11.166547463028179,20602.28006928699
1.0,-0.13067389,15.18543,0.038724016,-0.74824905,0.0222737,-0.03661167,0.10010127,3.078814341577735,5680.412460210921
1.0,-0.09771335,15.736508,0.20351028,-0.65664095,0.019677449,-0.020317497,0.09548692,8.374371291725874,15450.715033234237
1.0,-0.09167843,15.84759,0.2318841,-0.63236624,0.020040251,-0.017180143,0.09357188,1.4158415480923878,2612.2276562304555
1.0,-0.07205612,16.314732,0.32182458,-0.53609866,0.020723192,-0.006521753,0.08472176,4.340088148582516,8007.462634134742
1.0,-0.0652383,16.543701,0.34630924,-0.48976067,0.020192085,-0.0027337177,0.079491735,1.2125870111977042,2237.2230356597643
1.0,-0.06744798,17.260237,0.34922168,-0.4020954,0.022855261,0.0015866897,0.0663424,0.12742974144989902,235.10787297506369
1.0,-0.09267501,17.774258,0.29593748,-0.42147875,0.020774087,-0.0023075333,0.063631035,-2.564935826060611,-4732.306599081828
1.0,-0.106483616,17.99944,0.27052414,-0.46126607,0.018823769,-0.005441481,0.065821536,-1.35006650368478,-2490.8726992984193
1.0,-0.13140385,18.326616,0.25529468,-0.53800637,0.022101536,-0.009502838,0.07212383,-0.6890679453228964,-1271.3303591207439
1.0,-0.15308887,18.54928,0.26129207,-0.61110955,0.020790968,-0.012203381,0.07938075,0.2884613164716521,532.2111288901981
1.0,-0.2235161,19.716883,1.0929202,-1.1829598,0.024530703,0.0073951916,0.17279936,33.901520474158445,62548.305274822334
1.0,-0.16681352,20.082111,1.839,-1.233532,0.020953063,0.042199176,0.21020849,35.60719499578653,65695.27476722615
1.0,-0.009112334,20.821518,2.7602715,-0.8271173,0.019578585,0.09997275,0.20795277,47.05506041422299,86816.58646424142
1.0,0.0029963474,20.913998,2.7786844,-0.750323,0.019756177,0.103296496,0.2008949,0.9320072400647127,1719.553357919395
-1.0,0.04074916,22.101551,0.88236105,0.22384971,0.018161116,0.047772933,0.019575482,-104.416675164676,-192648.7656788272
-1.0,0.0031139215,20.109001,-0.15230566,0.11896372,0.019929152,-0.0028271826,-0.019307466,-51.917247156326574,-95787.32100342253
-1.0,-0.004691248,18.876251,-0.19100961,0.043766484,0.019735768,-0.008220428,-0.014677429,-1.9611068593834293,-3618.242155562427
-1.0,-0.011388501,17.67179,-0.1368349,-0.009731439,0.020952592,-0.008137439,-0.0066043055,2.585585115197203,4770.40453753884
-1.0,-0.01650309,17.082167,-0.108206764,-0.035449997,0.020299347,-0.007948001,-0.0021712459,1.4102983706815797,2602.0004939075147
-1.0,-0.053859554,14.554072,-0.06965616,-0.17699236,0.020686252,-0.014414793,0.019400263,1.8635857283378354,3438.315668783306
-1.0,-0.064654656,13.806069,-0.08728329,-0.23409379,0.021947918,-0.019741211,0.027384378,-0.8031344932125227,-1481.7831399771044
0.87184393,-0.055960074,12.411936,-0.090968944,-0.26319322,0.019945143,-0.024094207,0.03478613,-0.1847895500172647,-340.93671978185336
1.0,-0.055210244,11.926841,-0.10965038,-0.18903191,0.021381877,-0.02168774,0.022314163,-0.8737042122167296,-1611.984271539866
1.0,-0.13315308,12.383854,-0.27266178,-0.3423833,0.022528628,-0.04375408,0.03299904,-7.235744671180155,-13349.948918327387
1.0,-0.15671276,12.485353,-0.31446102,-0.38832742,0.020259202,-0.049629882,0.036708243,-2.063222430972353,-3806.6453851439915
1.0,-0.3697745,13.085071,-0.6462528,-0.9130532,0.021750718,-0.10403622,0.089246355,-15.254290915821722,-28144.166739691078
0.95607656,-0.5206215,13.288466,-0.755964,-1.3137832,0.019791845,-0.13415554,0.13889205,-5.543252789216973,-10227.301396105317
1.0,-0.7490493,13.115894,-0.14965342,-2.078955,0.020405255,-0.13631876,0.29447293,29.71345273558208,54821.32029714894
1.0,-0.77819055,12.722037,0.5057526,-2.2473638,0.019554049,-0.10043573,0.37184832,33.5176627613033,61840.08779460459
1.0,-0.7757508,12.513951,0.757509,-2.288745,0.02188445,-0.084898576,0.40012816,11.503894317654773,21224.685016073054
1.0,-0.71173525,12.047781,1.2030022,-2.3537645,0.02036532,-0.05591972,0.4528317,21.875089613126633,40359.54033621864
1.0,-0.52861726,11.678967,1.5385462,-2.4118154,0.018604869,-0.03317461,0.4952341,18.03527882942901,33275.08944029653
1.0,-0.48466957,11.646177,1.5903544,-2.4172883,0.020661065,-0.029233197,0.5005221,2.507528048529927,4626.389249537715
0.7824877,-0.25387526,11.641234,1.8951914,-2.3428144,0.021780586,0.0017834415,0.51085967,13.995812601185294,25822.274249186867
1.0,0.21364634,12.440498,2.7779906,-0.5120756,0.020443989,0.18665616,0.29437995,43.1813576107872,79669.60479190238
1.0,0.23310475,12.579279,2.7037814,-0.2905132,0.021000782,0.19250056,0.25349578,-3.533639842554428,-6519.56550951292
1.0,0.25640306,12.882668,2.4523926,0.17516577,0.022331098,0.19709867,0.16051982,-11.257341667660048,-20769.79537683279
1.0,0.24588153,13.570363,1.7071285,0.7892343,0.022150788,0.16942473,0.00941132,-33.645037819873494,-62075.09477766659
1.0,0.13111247,14.383463,0.7563701,0.90198344,0.021090211,0.10169244,-0.07220479,-45.08055419644687,-83173.62249244447
1.0,-0.014596993,14.973615,0.031778503,0.5726293,0.019045074,0.032487866,-0.07373556,-38.046142377813815,-70195.13268706649
-1.0,-0.12154882,15.341729,-0.38593817,0.19739443,0.020401308,-0.014765577,-0.050516542,-20.47499469151684,-37776.36520584857
-1.0,-0.26271692,15.447828,-0.70726705,-0.5108083,0.020707963,-0.071650095,0.020215472,-15.517165063507212,-28629.169542170806
-1.0,-0.2911748,15.26419,-0.69908404,-0.74471635,0.019573895,-0.08407892,0.051395655,0.41805731562369114,771.3157473257102
-1.0,-0.25566518,14.363839,-0.3886226,-1.085525,0.020845592,-0.0866915,0.12261515,14.893385613610784,27478.296457111897
-1.0,-0.20717724,14.032976,-0.23265152,-1.0799059,0.018927503,-0.077434756,0.13552329,8.24044671925293,15203.624197021654
-1.0,-0.18066756,13.879172,-0.15385795,-1.0530266,0.018714124,-0.07114852,0.13875292,4.2103798179385805,7768.150764096681
-1.0,-0.054268867,13.256201,0.17809016,-0.7862765,0.018706318,-0.033749107,0.13033046,17.745240404872835,32739.96854699038
-1.0,0.008216117,12.9552355,0.33043832,-0.57535857,0.02091469,-0.009945761,0.11296993,7.2842657481416175,13439.470305321285
-1.0,0.22894458,11.588543,0.68679553,0.39165184,0.017732892,0.08535598,-0.008256457,20.09583152031829,37076.80915498724
-0.8394628,0.26350772,11.250441,0.72585326,0.56494045,0.01961821,0.10339734,-0.035580743,1.9908916256885771,3673.195049395425
-0.7086822,0.27826747,11.078588,0.74313295,0.64644223,0.022162652,0.112267084,-0.049139388,0.7796760965249135,1438.5023980884655
1.0,0.30164704,9.76085,0.8468351,0.95351887,0.023144733,0.16180931,-0.10710491,4.480593921735884,8266.695785602706
1.0,0.2398959,9.509901,0.7965157,0.8740509,0.01946444,0.15440847,-0.098699674,-2.5851963889020135,-4769.687337524215
1.0,0.17054094,9.683271,0.6644002,0.72937167,0.020008842,0.12686913,-0.081016295,-6.602855877416597,-12182.269093833622
0.74038595,-0.07397669,11.000525,-0.12360762,-0.017051803,0.021146525,-0.012363565,-0.008062868,-37.26417555603108,-68752.40390087734
1.0,-0.035762247,12.152067,-0.21816759,-0.3462976,0.019739537,-0.040396143,0.03870291,-4.7903843945275915,-8838.259207903406
1.0,0.708895,13.435718,0.88478494,1.3705066,0.021926178,0.14533558,-0.13628547,50.302999911794934,92809.03483726166
1.0,0.7522909,13.436368,0.8780818,1.4767452,0.01964589,0.15098616,-0.15213622,-0.3411980826523991,-629.5104624936763
1.0,0.7845201,13.427353,0.85324705,1.587393,0.022435464,0.15568313,-0.1699624,-1.1069416705622857,-2042.307382187417
1.0,0.9000831,13.197216,0.44930688,1.986229,0.0220023,0.15210302,-0.25900277,-18.358997468446482,-33872.350329283756
1.0,0.9731641,12.790265,-0.124238476,2.1546834,0.022369679,0.12345547,-0.33127484,-25.63940930936023,-47304.71017576962
1.0,0.44261906,11.1599455,-1.1065288,2.311212,0.022749713,0.065841146,-0.4706552,-43.17814136820099,-79663.67082433082
1.0,0.37355608,11.191139,-1.1513714,2.2973127,0.01919237,0.060723267,-0.47073773,-2.3364805909848525,-4310.806690367053
1.0,0.06866582,11.721422,-1.7077628,1.7207855,0.018119998,-0.028004065,-0.41080904,-30.705930541493444,-56652.4418490554
1.0,-0.06602698,12.713109,-1.7680558,0.5014305,0.019338444,-0.10627873,-0.21297674,-3.1177792794497803,-5752.302770584844
1.0,0.04299474,14.791331,-0.114597276,0.07784626,0.021062579,-0.003513457,-0.01814882,78.5021874101932,144836.53577180646
1.0,0.043374017,14.933579,-0.061136626,0.107524924,0.02019461,0.0016551808,-0.018369239,2.647273208049078,4884.219068850549
1.0,0.04157364,15.069096,-0.024959186,0.13153197,0.021682171,0.0052913926,-0.018985212,1.6685340227230934,3078.445271924107
1.0,0.02438128,15.480758,0.005594864,0.1648469,0.019808436,0.008822987,-0.020798232,1.5424766498475702,2845.869418968767
1.0,-0.013792964,16.01705,-0.07838124,0.10067798,0.01771019,0.00013409062,-0.017354857,-4.741682839088683,-8748.40483811862
1.0,-0.021231536,16.131706,-0.10359767,0.06876626,0.019901851,-0.002993186,-0.014854412,-1.267039432663826,-2337.6877532647586
1.0,-0.0417149,16.513855,-0.16692472,-0.03896268,0.01985888,-0.011922908,-0.0053568846,-3.18885304710034,-5883.433871900127
1.0,-0.048651785,16.901031,-0.1774353,-0.14041348,0.022388587,-0.017042378,0.0060814186,-0.4694615162627276,-866.1564975047324
1.0,-0.043176625,17.287073,-0.12647875,-0.20315191,0.019948458,-0.016620029,0.016092468,2.5544104712253946,4712.887319410853
1.0,-0.028729597,17.810263,-0.001417149,-0.21248987,0.02044521,-0.009570144,0.023644747,6.116914475322093,11285.707206969262
1.0,-0.020844948,18.189463,0.08028619,-0.18864723,0.022425294,-0.0038618546,0.025013594,3.643356426007169,6721.992605983227
1.0,-0.023698093,18.973804,0.15064849,-0.14286923,0.019412694,0.0019059154,0.022874871,3.624551028311681,6687.296647235051
1.0,-0.03270032,19.35328,0.14147685,-0.15197638,0.02057248,0.0010227452,0.022893405,-0.44582082471340395,-822.5394215962303
1.0,-0.048364226,19.861233,0.1252941,-0.20218898,0.018198896,-0.0018263928,0.026528813,-0.8892160271699996,-1640.6035701286492
1.0,-0.055437285,20.09109,0.12605563,-0.23514907,0.019322434,-0.0030738031,0.02952691,0.03941170144506692,72.71458916614847
1.0,-0.058714077,20.205944,0.13172019,-0.25549066,0.021214714,-0.0035788554,0.031640343,0.2670109057326903,492.6351210768136
1.0,-0.027603088,21.663837,0.4894332,-0.33862817,0.02263588,0.010040661,0.053555533,15.802920407777387,29156.38815234928
1.0,0.038838726,22.579176,0.67083555,-0.08398389,0.020874284,0.026610576,0.036968768,8.690231003851434,16033.476202105896
1.0,0.071607485,23.201027,0.522065,0.17763701,0.023386767,0.028496377,0.0071579725,-6.361313216144837,-11736.622883787224
1.0,0.07469384,23.341463,0.44966578,0.23052794,0.019440105,0.02704326,-0.00048589497,-3.7242195965505327,-6871.185155635732
1.0,0.07378498,23.8372,0.09711823,0.38537145,0.019166863,0.016935006,-0.028133905,-18.393596802982316,-33936.186101502375
1.0,0.054643583,24.412418,-0.41152948,0.4519647,0.019251252,-0.0020380549,-0.05361357,-26.421539232876906,-48747.739884657894
1.0,0.011833437,25.114256,-0.9234206,0.36198032,0.021107953,-0.025132723,-0.06524258,-24.251101942476378,-44743.28308386892
1.0,-0.030362472,25.71991,-1.0747265,0.16659082,0.02315303,-0.036446173,-0.054474056,-6.53503666690709,-12057.142650443582
1.0,-0.061198357,26.241596,-0.9411332,-0.06595482,0.020468174,-0.0377132,-0.03071071,6.526879241890358,12042.092201287709
1.0,-0.06827236,26.749786,-0.5614361,-0.26410404,0.021670057,-0.028771406,-0.0012375526,17.521739790532163,32327.60991353184
1.0,-0.06734646,26.878569,-0.43225974,-0.30453604,0.020227583,-0.025047557,0.0065537137,6.3861490520147655,11782.445000967242
0.0143264625,-0.050410084,27.550655,0.3672722,-0.41815585,0.019974498,0.0011843296,0.043500766,40.02763623896831,73850.98886089654
-0.5,-0.044017877,27.661303,0.6013332,-0.41665885,0.01983722,0.009653646,0.051632155,11.79908273437508,21769.307644922024
-0.64772,-0.034694947,27.586184,0.88172454,-0.391305,0.018855337,0.020537341,0.06004201,14.870661818454902,27436.371055049294
-0.5,0.020037448,25.528677,1.1900269,-0.14144553,0.02233737,0.04199348,0.057408325,13.802088607566608,25464.85348096039
0.09062961,0.05697358,24.25538,0.87044466,0.072707824,0.02070093,0.038109086,0.029759951,-15.438061961467438,-28483.224318907425
0.15022503,0.089368135,23.222134,0.3892742,0.31298536,0.018446552,0.027420396,-0.010148659,-26.084574504763815,-48126.039961289236
0.10413843,0.108722,22.598516,0.04072097,0.46265534,0.020078905,0.018098116,-0.038951542,-17.359175213987015,-32027.67826980604
0.3255843,0.11901656,20.638094,-0.8952473,0.7277739,0.019618731,-0.015093208,-0.112874545,-47.70789048486367,-88021.05794457346
0.5450886,0.09860582,20.076958,-1.0837905,0.71829724,0.020458605,-0.02522901,-0.12427034,-9.215838518804196,-17003.222067193743
0.9060406,0.05198787,19.535498,-1.1898935,0.58917814,0.022813503,-0.036578164,-0.12003084,-4.650885924884041,-8580.884531411055
0.99497485,0.043207787,19.49409,-1.1848782,0.5516835,0.022458948,-0.037928525,-0.11625583,0.22330965813714626,412.00631926303487
1.0,0.01571589,19.518337,-1.1077683,0.39059752,0.019907102,-0.040515922,-0.09598969,3.873486959578544,7146.583440422413
1.0,0.000692831,20.62631,-0.4496299,0.011440935,0.023083339,-0.021248879,-0.022793729,28.51140383113552,52603.540068445036
1.0,0.0343072,21.320381,-0.16119379,0.07516514,0.020393252,-0.0047179796,-0.014542323,14.143703515260833,26095.132985656237
1.0,0.07909095,24.069939,-3.3550065,1.1035007,0.019832611,-0.10192985,-0.2261832,-161.03843866044667,-297115.9193285241
1.0,-0.005481771,24.341106,-3.9398007,0.87016755,0.020431004,-0.13194254,-0.22834748,-28.62288118586831,-52809.21578792703
1.0,-0.021277906,24.411915,-4.0014644,0.80324316,0.019754956,-0.13618194,-0.22491382,-3.121429377013016,-5759.037200589014
1.0,-0.04991864,24.573782,-4.0512676,0.6525123,0.019673893,-0.14207307,-0.21376757,-2.5314359491535496,-4670.499326188299
1.0,-0.06262476,24.665619,-4.036819,0.5626185,0.021108836,-0.14382674,-0.20549415,0.6844811338720762,1262.8676919939805
-1.0,-0.08601902,25.705257,-0.75033873,-0.58308804,0.021048212,-0.047118634,0.016113048,156.14059141935667,288079.39116871305
-1.0,-0.01011211,22.489763,1.2437769,-0.3491385,0.01909082,0.042668916,0.08575966,104.45416330990497,192717.93130677467
-0.5,0.09339657,20.117517,0.8779936,0.16483842,0.022433119,0.049908485,0.027114226,-16.305503483487964,-30083.653927035295
-0.5,0.11206673,19.137075,0.44605437,0.42015943,0.022681735,0.04063774,-0.020492164,-19.043482784716428,-35135.22573780181
-0.5,0.106744446,18.234291,0.026038112,0.5449978,0.02043381,0.025195334,-0.057966,-20.554965422503194,-37923.911204518394
-0.5,0.07695362,16.78661,-0.3522867,0.5167053,0.020702222,0.0036169053,-0.08187549,-18.274599315957488,-33716.635737941564
-0.5,0.07250864,16.61008,-0.3705275,0.5004276,0.01985372,0.0017842248,-0.081885666,-0.9187598092448167,-1695.1118480566868
-0.5424962,0.06816792,16.442186,-0.38242382,0.4814187,0.018622762,0.00016389291,-0.08114449,-0.638805350140866,-1178.5958710098978
-0.8884352,0.034845058,15.223485,-0.36102864,0.3256184,0.019745028,-0.0065606805,-0.065963894,1.0835730392481597,1999.1922574128548
-0.8988482,0.015401232,14.3497095,-0.2820322,0.198859,0.02007649,-0.008508269,-0.047007825,3.9347734589064127,7259.657031682332
-0.7877649,0.01193655,13.626415,-0.19212931,0.11595026,0.022718415,-0.0072391345,-0.030881697,3.9572694662017582,7301.162165142244
-0.5,0.025904167,12.531653,-0.028156152,0.08670607,0.022518128,0.003262325,-0.01595604,7.281829022376995,13434.974546285555
-0.5,0.044757646,11.972431,0.05462108,0.121443585,0.020296661,0.012571449,-0.015593448,4.07836697868679,7524.587075677128
0.12030378,0.05640854,11.704248,0.095972255,0.14861886,0.023082888,0.018200533,-0.017048605,1.7914212034473331,3305.1721203603297
0.24207562,0.06334014,11.573939,0.11996172,0.16677864,0.020468604,0.021701746,-0.018294742,1.1720127567077845,2162.3635361258625
0.30186737,0.06976116,11.473999,0.14259712,0.18565333,0.021234551,0.02514761,-0.019758059,1.0659702670426137,1966.7151426936223
0.5931521,0.08997121,11.2255,0.21402007,0.24882044,0.017959777,0.03645697,-0.025037441,3.9768283314430914,7337.248271512503
0.7843235,0.116156615,11.095437,0.30494082,0.34029603,0.01969325,0.05150912,-0.033541374,4.616848412527135,8518.085321112565
0.7922289,0.14373441,11.200049,0.399594,0.45419413,0.019115787,0.067415036,-0.04499545,4.951571180407064,9135.648827851033
0.7018003,0.15539964,11.559791,0.45025012,0.5726546,0.019854592,0.07774948,-0.059541162,2.551355374111942,4707.250665236533
1.0,0.08853761,13.134877,0.1627987,0.44135472,0.020303205,0.038959295,-0.054341413,-14.15793319330618,-26121.3867416499
1.0,0.08778339,13.254248,0.15096085,0.43211824,0.021837521,0.03717369,-0.053361185,-0.5420876298184205,-1000.1516770149858
1.0,0.09804112,13.771582,0.12845807,0.42237878,0.031609643,0.033607233,-0.05159208,-0.7118960502021487,-1313.4482126229645
1.0,0.11115003,13.960003,0.13067274,0.43159956,0.020289699,0.03383859,-0.05205295,0.10915243247324673,201.3862379131402
1.0,0.11625369,14.078783,0.14277665,0.4489311,0.020928847,0.035384703,-0.05320435,0.5783362074365586,1067.0303027204504
1.0,0.17394495,14.805611,0.195071,0.6181395,0.019782977,0.046230324,-0.06974014,2.643401445596383,4877.075667125327
1.0,0.19603322,15.014868,0.20558143,0.70159495,0.022250416,0.050691836,-0.079068616,0.47237004467691823,871.5227324289141
0.060653847,0.30781794,16.093164,-0.10457579,1.2552438,0.022356225,0.055498447,-0.16010949,-13.873416464541755,-25596.45337707954
-0.58355844,0.3123051,16.161654,-0.17385112,1.294731,0.019605504,0.052954506,-0.16832034,-3.533463358044761,-6519.239895592585
-1.0,0.32490137,14.332789,-0.9248048,1.4410508,0.023709845,0.015798528,-0.2578941,-31.672652436150464,-58436.04374469761
-1.0,0.31257936,14.06937,-0.9268429,1.4307227,0.019781165,0.015365407,-0.2612473,-0.10303235426225112,-190.0946936138533
-1.0,0.28857228,13.6113205,-0.9125801,1.3991581,0.019539973,0.015077375,-0.26431262,0.7299293607007553,1346.7196704928936
0.42981648,0.13996843,12.098722,-0.6498083,1.0322828,0.023255741,0.014428214,-0.218946,11.299222845662067,20847.066150246512
0.6535434,0.1176537,11.95995,-0.59662396,0.95485395,0.019464731,0.013868091,-0.20490597,2.732343950707567,5041.174589055461
1.0,-0.08725633,12.85071,-0.2643888,-0.26241264,0.020166587,-0.036608573,0.020107111,16.47453582502582,30395.51859717264
1.0,0.1315088,13.461899,0.32149294,0.21170992,0.02092584,0.03617832,-0.0075155385,27.998003425429996,51656.31631991834
1.0,0.23269074,13.461098,0.51704884,0.5973924,0.020501286,0.073237665,-0.049934935,9.538713815318705,17598.92698926301
1.0,0.36262345,13.909954,0.55298966,1.2301534,0.021936286,0.10927866,-0.1353083,1.6384186457087628,3022.8824013326675
1.0,0.34484252,14.300611,0.24367256,1.4722178,0.021812866,0.09838869,-0.18539146,-14.180488707902942,-26163.001666080927
1.0,0.2642372,14.696741,-0.18859084,1.4762702,0.021876344,0.06697024,-0.20917998,-19.759398553981416,-36456.090332095715
0.9095804,0.079567455,16.714025,-0.71854943,0.44446853,0.019807834,-0.021584256,-0.09531422,-26.754999562294394,-49362.974192433154
0.76412433,0.08995145,16.824627,-0.6564638,0.44194686,0.020289548,-0.017895458,-0.090762734,3.0599809320542772,5645.664819640141
-0.5,0.1280298,17.110691,-0.47050503,0.4860132,0.019942198,-0.0047466913,-0.083620556,9.324888359848801,17204.419023921037
-1.0,0.20652056,16.866903,-0.21707208,0.7571884,0.020400316,0.022904042,-0.10169656,12.422991388956914,22920.419112625506
-1.0,0.2081493,16.580454,-0.22091043,0.8257497,0.020414023,0.026353452,-0.11178379,-0.1880251628990518,-346.9064255487506
-1.0,0.0799271,15.027329,-0.49278525,0.7621734,0.020262728,0.007731119,-0.13256158,-13.417483568846208,-24755.257184521255
-1.0,0.011941733,14.492044,-0.5955489,0.56224036,0.018521693,-0.009988441,-0.11733305,-5.548286001717016,-10236.587673167895
-1.0,-0.0067547034,14.33067,-0.6205757,0.47331133,0.019974167,-0.016763184,-0.108177945,-1.2529583836962965,-2311.7082179196673
-1.0,-0.07937346,13.611605,-0.65144044,0.08782751,0.018846951,-0.042360526,-0.06024783,-1.6376516286374414,-3021.4672548360795
-0.6228665,-0.13448,12.194861,-0.47239146,-0.4159349,0.018954434,-0.06539247,0.029229766,9.446284705731653,17428.3952820749
-0.5,-0.13786401,11.748278,-0.41172135,-0.474681,0.020501785,-0.066701,0.045346007,2.9592598888340698,5459.834494898859
-0.5,-0.13910344,11.60867,-0.39790154,-0.48574427,0.019823585,-0.06707143,0.048949096,0.697139795854281,1286.2229233511484
0.5725732,-0.144267,11.224119,-0.37929422,-0.50537467,0.01924039,-0.069086775,0.055704277,0.967096820802488,1784.2936343805904
0.6805478,-0.14709026,11.134858,-0.38164392,-0.5106342,0.019342652,-0.0702147,0.05687074,-0.12147765466700276,-224.1262728606201
1.0,-0.18784817,11.739511,-0.51769125,-0.7178783,0.021794822,-0.091972806,0.077387646,-6.242185873323491,-11516.83293628184
1.0,-0.11726479,13.469575,-0.17155685,-0.6010016,0.023399834,-0.048038077,0.075792536,14.792173311998711,27291.55976063762
1.0,-0.11624468,13.734607,-0.13508382,-0.5791018,0.022080308,-0.043224398,0.07381928,1.6518352008495543,3047.635945567428
1.0,-0.12099157,14.003027,-0.111405045,-0.56833065,0.020677205,-0.040116627,0.07256994,1.1451632365206033,2112.826171380513
1.0,-0.12885496,14.242275,-0.1044093,-0.5743084,0.019221574,-0.039294027,0.07267803,0.36395276474236693,671.492850949667
1.0,-0.13389516,14.355667,-0.10282317,-0.5820546,0.019545823,-0.039304595,0.073285125,0.08114930745049677,149.72047224616654
1.0,-0.20062856,15.062732,-0.13492031,-0.7238836,0.019093946,-0.04705617,0.0863684,-1.681011353022575,-3101.4659463266507
1.0,-0.22951828,15.261588,-0.1466431,-0.8082951,0.021422174,-0.051594608,0.09539932,-0.5472269061020609,-1009.6336417583024
1.0,-0.2991199,15.699402,-0.10612953,-1.0742404,0.020522233,-0.061035383,0.12855475,1.974130690359085,3642.271123712512
1.0,-0.30923402,15.776499,-0.0799838,-1.1238579,0.021902453,-0.061589886,0.13569805,1.1937352405230595,2202.4415187650447
1.0,-0.31808275,15.855564,-0.04072127,-1.1786808,0.020906266,-0.06157241,0.1441857,1.8780269035130424,3464.959636981563
1.0,-0.2335926,16.79851,1.3503143,-1.4966,0.01949107,0.00905583,0.25158912,71.36784024684124,131673.6652554221
1.0,-0.18452404,17.024136,1.713819,-1.4143715,0.01969843,0.03399281,0.2593003,18.45348588694632,34046.68146141597
1.0,-0.14691861,17.218693,1.9364902,-1.3102914,0.01877669,0.051244017,0.2572979,11.858916560906101,21879.701054871755
1.0,-0.08995079,17.586756,2.139149,-1.1031965,0.019564198,0.070927866,0.24092251,10.358656153449287,19111.720603113936
1.0,-0.06776849,17.761564,2.1704412,-0.9966963,0.020252818,0.07672278,0.22902672,1.5450788132298316,2850.6704104090395
1.0,-0.022398101,18.171036,2.125068,-0.74285793,0.021004178,0.083586656,0.1951093,-2.160198794735018,-3985.5667762861085
1.0,-0.010253583,18.288628,2.0908017,-0.6803499,0.022386992,0.083904624,0.18553884,-1.5306343969748182,-2824.0204624185394
1.0,0.10872124,19.647272,1.3390802,0.13709316,0.018973459,0.0732336,0.05387395,-39.61963393179916,-73098.22460416945
1.0,0.119282216,19.778326,1.2380592,0.22753455,0.019615363,0.07131779,0.039368786,-5.150095871282118,-9501.926882515507
1.0,0.14870349,20.564066,0.48702595,0.6542234,0.02003458,0.04885779,-0.03973025,-37.48684774025709,-69163.23408077433
1.0,0.022986783,21.811337,-1.0625275,0.6423327,0.020112837,-0.025034837,-0.106715344,-77.0430074086515,-142144.34866896202
1.0,-0.06874134,22.530853,-1.4000288,0.1813516,0.020161308,-0.05539621,-0.07773371,-16.740049802324336,-30885.391885288398
1.0,-0.10227503,22.917646,-1.2650824,-0.10720686,0.023312109,-0.058620248,-0.04561456,5.788682611255807,10680.119417766964
0.84459716,-0.12040848,23.184465,-1.0616796,-0.28943637,0.020512708,-0.055483405,-0.020732177,9.915940888935781,18294.910940086516
-1.0,-0.14918959,23.58837,-0.5232611,-0.5817023,0.020131802,-0.04171032,0.02701696,26.744674917824042,49343.925223385355
-1.0,-0.1630938,23.452942,0.2641342,-0.81731397,0.021130757,-0.016544916,0.08044281,37.262995357904124,68750.22643533311
-1.0,-0.119759776,22.484343,1.2504344,-0.9099009,0.022063928,0.023131976,0.13511702,44.70193158715892,82475.0637783082
-0.86957335,0.09841129,17.533016,0.816737,0.3714506,0.021009099,0.06308729,0.0041873353,-20.643312690372873,-38086.91191373795
-0.7334173,0.092587896,17.3279,0.6868555,0.39810959,0.02057887,0.05762199,-0.0062751244,-6.311400966136629,-11644.534782522082
-0.5,0.058712278,16.559752,0.23427342,0.41095343,0.019419285,0.03378333,-0.03525802,-23.305805543303983,-42999.21122739585
0.34410092,-0.08737773,14.563308,-0.24455126,-0.24249406,0.019376816,-0.029898833,0.016395709,-24.711215712633074,-45592.19298980802
0.46910065,-0.13785213,14.263815,-0.27173296,-0.44907472,0.022570606,-0.0439011,0.043583114,-1.2042964198657329,-2221.926894652277
0.8729849,-0.19023573,14.050428,-0.300106,-0.70696265,0.020460168,-0.06110052,0.0785508,-1.3867452114762675,-2558.5449151737134
0.9967151,-0.1959428,14.073444,-0.29374635,-0.7596887,0.021261493,-0.06351911,0.08625918,0.29911587111968074,551.8687822158109
1.0,-0.19573613,14.187905,-0.2610396,-0.82036597,0.023104157,-0.06411542,0.09626518,1.415621872721866,2611.8223551718424
1.0,-0.10081557,15.496239,0.21494852,-0.6951757,0.022328712,-0.021873072,0.10256747,21.317311988259778,39330.44061833929
1.0,-0.073042475,16.09791,0.33776358,-0.5512718,0.01977307,-0.006374432,0.08868607,6.211228706518512,11459.716963526655
1.0,-0.06750715,16.33615,0.35898978,-0.5009422,0.019872736,-0.0025409767,0.08260919,1.0681065757628931,1970.6566322825379
1.0,-0.1071087,17.746105,0.2657853,-0.46088263,0.02156958,-0.0057670656,0.066446,-4.32110778234903,-7972.44385843396
1.0,-0.25140458,19.258121,0.7419123,-1.1303061,0.022131935,-0.008385565,0.15387799,21.513121197943153,39691.70861020512
1.0,-0.25221926,19.325787,0.843124,-1.1711229,0.019687818,-0.0048272763,0.16252995,5.140828709408022,9484.8289688578
1.0,-0.22717416,19.646124,1.5528795,-1.3274878,0.020739883,0.02485491,0.20995727,34.22176971779445,63139.165129330766
1.0,-0.12878771,19.977665,2.4899688,-1.2828653,0.022617465,0.072772,0.24667875,41.43211009721913,76442.2431293693
