ss,right,left
126.5,9.299975574190617,8.970028283127395
127.0,9.288986070052399,8.981013065270563
127.5,9.275351725621737,8.994644090602963
128.0,9.259532027964429,9.010459463031468
128.5,9.241880193203334,9.028126922613298
129.0,9.222764542164233,9.047234716134422
129.5,9.20260827156298,9.067385682334162
130.0,9.181787162468623,9.08821342841191
130.5,9.160676579134991,9.10932185444421
131.0,9.139648687185199,9.130347620665539
131.5,9.119092579728214,9.15090680573606
132.0,9.099350125023173,9.1706489610539
132.5,9.0808081277083,9.189192698151722
133.0,9.063791162702037,9.20621251407065
133.5,9.048655031642426,9.221350225410077
134.0,9.035715552381198,9.23428634128899
134.5,9.025323910377596,9.244685131718384
135.0,9.01776455989828,9.252238284577432
135.5,9.013339843136228,9.256662539699596
136.0,9.012342186831548,9.257656638795005
136.5,9.015035046575028,9.25496825604732
137.0,9.021681839898372,9.24831945380746
137.5,9.032526004297917,9.237473833782039
138.0,9.047790055234982,9.222218707062648
138.5,9.06759201784787,9.202374855263077
139.0,9.087638503030485,9.182357307371495
139.5,9.103865707809259,9.166133181826362
140.0,9.116532975874396,9.15346609786895
140.5,9.125863760496548,9.14413515858357
141.0,9.132077865532416,9.137921079201245
141.5,9.13538561796889,9.134613324707324
142.0,9.136009569185049,9.133989372878048
142.5,9.134137987832606,9.135860954374671
143.0,9.129968241007255,9.140030700027806
143.5,9.12369635428566,9.146302587797932
144.0,9.115526343892808,9.15447259831434
144.5,9.105652875347115,9.164346065566631
145.0,9.094268823838357,9.175730118056961
145.5,9.081570480957156,9.188428461088348
146.0,9.067756308886496,9.202242632906785
146.5,9.053028936233524,9.216970005940896
147.0,9.037574468853851,9.232424473152562
147.5,9.02159433607289,9.248404605868737
148.0,9.005291433566503,9.264707508435109
148.5,8.988848894768113,9.281150047296556
149.0,8.972473534163871,9.297525407908047
149.5,8.956364269608546,9.313634671751354
150.0,8.940714602288027,9.329284339457608
150.5,8.925715152037075,9.344283787157197
151.0,8.911568219412576,9.358430721134141
151.5,8.898472505009888,9.371526437009777
152.0,8.88662034664579,9.383378595464057
152.5,8.876213533511985,9.393785408632176
153.0,8.867440995864088,9.40255794530177
153.5,8.860503463227191,9.409495478948706
154.0,8.855605337090601,9.414393604690492
154.5,8.852932910643624,9.41706603088037
155.0,8.852687001849551,9.417311936689442
155.5,8.85506300505554,9.41493593493482
156.0,8.860260737623042,9.409738203609267
156.5,8.86847111474119,9.401527826117002
157.0,8.87989749212852,9.390101448667357
157.5,8.894731271182803,9.375267677191266
158.0,8.913172565437144,9.356826399529545
158.5,8.935418572798413,9.334580035015565
159.0,8.961663968639106,9.308333373322007
159.5,8.992098670111211,9.277916955000522
160.0,9.026167530587728,9.243847546537962
160.5,9.058819842544393,9.211178361632623
161.0,9.089318804260216,9.180677738632745
161.5,9.117813423334587,9.152187881466416
162.0,9.144444969370886,9.125555775062551
162.5,9.169304058370024,9.100702033032702
163.0,9.192358105901898,9.077638689132765
163.5,9.213671661610004,9.056329258568157
164.0,9.23318176376535,9.036822171587113
164.5,9.250923404789429,9.019075914070708
165.0,9.266896179631377,9.003102007958088
165.5,9.281145928942934,8.98885121553729
166.0,9.293666725599786,8.976328627204442
166.5,9.304492955170936,8.965507134101204
167.0,9.31365787511803,8.956341976364074
167.5,9.321189913353262,8.948806563167304
168.0,9.327150864476762,8.942850762578372
168.5,9.331558238629462,8.938442173965118
169.0,9.334487990213002,8.93551346397702
169.5,9.335977987736683,8.934025327814844
170.0,9.336070997933255,8.933929306117255
170.5,9.334865092170908,8.935130317733393
171.0,9.332409035680143,8.937587351988439
171.5,9.328766719684763,8.941232197218143
172.0,9.324011957535328,8.94598794723163
172.5,9.318228314201791,8.95177046901238
173.0,9.311496293748995,8.958508609106186
173.5,9.303876825449347,8.966123821817362
174.0,9.295494110566935,8.974514235969057
174.5,9.286398013245726,8.983594374364502
175.0,9.276702275745672,8.99329823440516
175.5,9.26649069346373,9.00350431103326
176.0,9.255854813483248,9.014146880689376
176.5,9.244915781673363,9.02507579179028
177.0,9.233742230234524,9.036253277908207
177.5,9.222435126696926,9.047557038443262
178.0,9.211151752554528,9.058852068511626
178.5,9.199923146471207,9.070080596679015
179.0,9.188878790916073,9.081120890007783
179.5,9.178150373080094,9.091857305978365
180.0,9.167815403916913,9.102188050119858
180.5,9.157977434155054,9.11201474659813
181.0,9.148767822960364,9.121232922165152
181.5,9.140278104074982,9.129724446273567
182.0,9.132614666543263,9.137386455555278
182.5,9.125822081451805,9.144167582830503
183.0,9.11988504882734,9.150117347305317
183.5,9.114739391263546,9.155267893252294
184.0,9.11034138191648,9.159669850061526
184.5,9.106636385719362,9.163369090905043
185.0,9.103609040692804,9.166388159056032
185.5,9.101177078302717,9.168820663148974
186.0,9.099351356237047,9.170641363592589
186.5,9.098056557440033,9.171952415448445
187.0,9.097235659619455,9.172758178303924
187.5,9.096860006741888,9.173134214891963
188.0,9.096920928896873,9.17307776954132
188.5,9.097331892071145,9.172663178625706
189.0,9.098083643114233,9.171923598559474
189.5,9.099106813267262,9.170896262855269
190.0,9.100391314750302,9.16959999646555
190.5,9.101897247509005,9.168105162616497
191.0,9.103592238342468,9.166410457190386
191.5,9.105443613499954,9.164569793650696
192.0,9.1073911016932,9.162603728626623
192.5,9.109441554457577,9.160550821700857
193.0,9.111547979646646,9.158438639543864
193.5,9.113687828654044,9.156309239505337
194.0,9.115850877483894,9.154136087594722
194.5,9.117971879925305,9.15202722326292
195.0,9.120036691443413,9.149959347962595
195.5,9.122040807249697,9.147964299546178
196.0,9.12397132605011,9.146027930090275
196.5,9.125795310342973,9.144210485635021
197.0,9.12747189962479,9.14251990786683
197.5,9.129041028930493,9.140953616632075
198.0,9.130456914270269,9.139546686506304
198.5,9.131668374923999,9.13832915009859
199.0,9.132747073539411,9.137258033324947
199.5,9.133617326081046,9.13637954331102
200.0,9.134294672531812,9.13570330414906
200.5,9.134783530441952,9.135214448931361
201.0,9.135067342959026,9.13493913456846
201.5,9.135169022572137,9.134837445494682
202.0,9.135044492622827,9.134952075936747
202.5,9.134729778904546,9.13526756353502
203.0,9.134196183430268,9.135798647786684
203.5,9.133401883673827,9.136589406573018
204.0,9.132390001564334,9.137602347798616
204.5,9.131115054376968,9.138882146308228
205.0,9.129582348845934,9.14041436326449
205.5,9.12776983812053,9.14223035845492
206.0,9.125718909622115,9.144292237631909
206.5,9.123388046786081,9.14661407327493
207.0,9.120823569456801,9.1491784936216
207.5,9.118030730139866,9.15196720283839
208.0,9.115019335443316,9.154976760428989
208.5,9.111828761606533,9.158161040262339
209.0,9.108445576702136,9.161552921876831
209.5,9.104946448238936,9.165064782502446
210.0,9.101330566581668,9.168676353603711
210.5,9.097633784654036,9.172363932656884
211.0,9.093922621890334,9.176087212290891
211.5,9.090201791128631,9.179793702152955
212.0,9.086539284775007,9.18345892385941
212.5,9.08299366900584,9.187009181924969
213.0,9.079590275113725,9.190410567706694
213.5,9.07641391039958,9.193581330511792
214.0,9.073497387383856,9.196503656434814
214.5,9.070919050637068,9.199078191465828
215.0,9.068731226666085,9.201259017228047
215.5,9.06702294368934,9.202978332242628
216.0,9.065834517785001,9.204167107060051
216.5,9.065270128357456,9.204729392370075
217.0,9.065387164292462,9.204606080224575
217.5,9.06624427645039,9.20375443520628
218.0,9.067941143777018,9.202066752703715
218.5,9.070573656740414,9.199428900438505
219.0,9.074207068145851,9.195784715384892
219.5,9.07892546038609,9.191083147517578
220.0,9.084819354820205,9.185190780526518
220.5,9.091966670990958,9.178034837258071
221.0,9.100477465287435,9.169517105752334
221.5,9.110443982323188,9.1595497321583
222.0,9.121931591277301,9.148063743568585
222.5,9.13506069547504,9.134943970737494
223.0,9.149859875199464,9.120131683948294
223.5,9.166233609193815,9.10375854196652
224.0,9.184003103444542,9.085999060544593
224.5,9.202980359525647,9.0670242802075
225.0,9.222972823951983,9.047032806817473
225.5,9.243792549619029,9.026212247081238
226.0,9.265282677578357,9.004716202142367
226.5,9.287233333341332,8.982773002799123
227.0,9.309431558791589,8.960571571068161
227.5,9.331687976308562,8.938304627173931
228.0,9.35379814732849,8.916201877854782
228.5,9.375552331133097,8.8944492494178
229.0,9.396729227491212,8.873269548842893
229.5,9.417126307541414,8.852875981168017
230.0,9.436553699803008,8.833455796589938
230.5,9.454750550606558,8.815251782267723
231.0,9.471536256073872,8.798463789243742
231.5,9.486688036031532,8.783314678289905
232.0,9.499979063792185,8.770028484242584
232.5,9.51119430865324,8.758803508705931
233.0,9.520142017433688,8.749865642678326
233.5,9.526602086413208,8.743402746589238
234.0,9.530340068215663,8.739659510600891
234.5,9.531176890045058,8.738822244007753
235.0,9.528888942042714,8.741110865149974
235.5,9.523280563138563,8.746717538225115
236.0,9.514147217319106,8.755853397685033
236.5,9.501300163887395,8.768698609792857
237.0,9.484522570064348,8.785475844824244
237.5,9.463666828206392,8.806331652923308
238.0,9.438536929913608,8.83146989954377
238.5,9.408917755455468,8.861077482363642
239.0,9.374594413059532,8.895352744410456
239.5,9.33756094845378,8.932486705671428
240.0,9.302498521210293,8.967494215310627
240.5,9.269760567960285,9.000235523818478
241.0,9.23914169533708,9.030852522796906
241.5,9.210487600762198,9.05950721544104
242.0,9.18361074074028,9.086383932076934
242.5,9.158355804313272,9.111638885125382
243.0,9.134560512332257,9.135434177770964
243.5,9.112105817962561,9.15788887008573
244.0,9.091067896440428,9.178926793127964
244.5,9.071566655333402,9.198428033992185
245.0,9.053721236383067,9.216273452579465
245.5,9.037651466406514,9.232343222464896
246.0,9.023490608427439,9.246504080892153
246.5,9.011355395581463,9.258639292957803
247.0,9.00136204327505,9.268632643056186
247.5,8.993640020726009,9.276354667058731
248.0,8.988304476815818,9.281690212406867
248.5,8.985483915158387,9.284510774577516
249.0,8.985286174284646,9.284708514433007
249.5,8.987855148480506,9.282139538062305
250.0,8.993288622740119,9.276706098234575
250.5,9.001728946951058,9.268265611256938
251.0,9.013282345633268,9.25671203393703
251.5,9.02805537104566,9.241945222306638
252.0,9.0463282200287,9.223652487073133
252.5,9.065488255996407,9.204511193293367
253.0,9.082408310734307,9.187594675086004
253.5,9.097118179883632,9.172882618659434
254.0,9.109749151187707,9.160245909110342
254.5,9.120476925603423,9.149527580808883
255.0,9.129374117792528,9.140621534479974
255.5,9.136638522521507,9.133364122066366
256.0,9.142361183508264,9.127644141483861
256.5,9.146692498400515,9.123305488079868
257.0,9.149778384485444,9.120222715733423
257.5,9.151746604214337,9.11825471481104
258.0,9.15271560665034,9.117282688979536
258.5,9.1528408092896,9.117163326640542
259.0,9.152234075533977,9.11776593554442
259.5,9.151031027740096,9.118966864559752
260.0,9.149349951268258,9.12064687732485
260.5,9.147324876210115,9.122674450291527
261.0,9.145075490212816,9.124927194775085
261.5,9.142714198146793,9.127285786243089
262.0,9.140365097525455,9.12963420510072
262.5,9.138137930281303,9.13186270004562
263.0,9.136147021063442,9.133855002241543
263.5,9.134495925099383,9.135505620962167
264.0,9.133237111935552,9.136761477080379
264.5,9.132340863233177,9.137659484581505
265.0,9.131765983067831,9.138233729182934
265.5,9.131469484348232,9.138528160816746
266.0,9.131421715558613,9.138579360101781
266.5,9.13158891001799,9.138411804016537
267.0,9.131935618129251,9.138063926992894
267.5,9.132429124622412,9.137570375976933
268.0,9.13304179911989,9.136956001252047
268.5,9.133751554413129,9.136248705131985
269.0,9.13452570845282,9.135476113895349
269.5,9.135344690389553,9.134655731284578
270.0,9.136179204012137,9.133822233683977
270.5,9.137013109357275,9.13298726179017
271.0,9.137825695193227,9.132173465690471
271.5,9.138604536753878,9.131397797240522
272.0,9.139326605021184,9.13067337334448
272.5,9.139991324869786,9.130011552062621
273.0,9.140573811002556,9.129428172301413
273.5,9.141068905184538,9.128930013943853
274.0,9.141472896886972,9.128527184901658
274.5,9.141775757576424,9.128222027031457
275.0,9.141975977503016,9.128025328909379
275.5,9.142076958674968,9.127925229694817
276.0,9.142065925611224,9.127934198090605
276.5,9.141954979041964,9.12804419351196
277.0,9.14174124128741,9.128259807114032
277.5,9.14143185074875,9.128567131326703
278.0,9.14103797869071,9.128958998817938
278.5,9.14057643469695,9.129427649022203
279.0,9.140040829291928,9.129960931768345
279.5,9.139449141748825,9.130551740200584
280.0,9.13882698168829,9.131174108686416
280.5,9.138185206070398,9.13181750244134
281.0,9.137528468592354,9.132470255885279
281.5,9.13689836581211,9.133101389565375
282.0,9.136309605533567,9.133691090169087
282.5,9.135780890093114,9.134218147986216
283.0,9.135340933351884,9.134655236619412
283.5,9.135024691857753,9.134977698944617
284.0,9.134845895782494,9.135154221174005
284.5,9.134801447896589,9.135196607147744
285.0,9.13487324419873,9.135127132876093
285.5,9.135068791505788,9.134932675117646
286.0,9.13536162627718,9.13464151638427
286.5,9.135744808081252,9.134258395524894
287.0,9.136192031143011,9.133810338449877
287.5,9.1367218535442,9.13327884922293
288.0,9.137293753686697,9.13270527914095
288.5,9.137910463738578,9.13209254756205
289.0,9.138557382090772,9.131437992856954
289.5,9.13923495525297,9.13076522589291
290.0,9.139922459267103,9.130075355025983
290.5,9.140605215230236,9.129391210478284
291.0,9.141291676067564,9.128706618154007
291.5,9.141954337310429,9.128044918178905
292.0,9.142596669589132,9.127407169591734
292.5,9.143205854140241,9.126794822514116
293.0,9.14375855449429,9.126246429436481
293.5,9.144273028782882,9.12572368597021
294.0,9.144731581729205,9.125265643211808
294.5,9.14512877938042,9.124871627525923
295.0,9.145454850870133,9.124549814609033
295.5,9.145689838847815,9.124308907624659
296.0,9.145858808933138,9.124145148065798
296.5,9.145931839028725,9.124063173402302
297.0,9.145923448622339,9.124073026328338
297.5,9.145808676216072,9.124190198792846
298.0,9.145607532089697,9.124395944695683
298.5,9.145285974157057,9.124719677651045
299.0,9.14486423786487,9.125135511465071
299.5,9.144332404242759,9.125677216945004
300.0,9.143689052766076,9.12631357853036
300.5,9.14293206294263,9.127066248525885
301.0,9.142071269642466,9.127938092100308
301.5,9.141084635615512,9.12891747394108
302.0,9.139986094131563,9.130013930260704
302.5,9.138779244647,9.131218062504862
303.0,9.137445562712498,9.132549193657871
303.5,9.136002351499963,9.13399978946544
304.0,9.134441237605245,9.13556122794246
304.5,9.132779712421156,9.13721714115227
305.0,9.130994881783199,9.139002068612157
305.5,9.129084713211887,9.140913962592434
306.0,9.127071593141347,9.142930996120729
306.5,9.124912912791858,9.145086505231319
307.0,9.122652050359724,9.14735267960205
307.5,9.120288040288587,9.149714257637745
308.0,9.117816245493632,9.152180387547912
308.5,9.11525304237723,9.154739916887229
309.0,9.112612011189338,9.157389339928434
309.5,9.109901588488459,9.160096521305714
310.0,9.107153852956252,9.162849889202331
310.5,9.104373759370295,9.165625730319572
311.0,9.101584973702836,9.168417710573427
311.5,9.09880285390945,9.171202040802013
312.0,9.096060609369548,9.173934854181306
312.5,9.0933795532057,9.176616829107813
313.0,9.090784220706869,9.17921800549374
313.5,9.08830132847409,9.181695190834507
314.0,9.085971831205168,9.184025352908328
314.5,9.083827024373045,9.18617030544003
315.0,9.08189300742081,9.188112461808807
315.5,9.080230961156817,9.189773637322155
316.0,9.078833921806861,9.191165327829484
316.5,9.077774362605245,9.192226339311446
317.0,9.077093949817176,9.192910172329489
317.5,9.076810872344645,9.19319657653772
318.0,9.07699543117406,9.193001617814202
318.5,9.077681885492899,9.192313007314272
319.0,9.078884490397034,9.191112288315889
319.5,9.080730489077965,9.189262954356307
320.0,9.083187040356629,9.186803956506578
320.5,9.086358928372459,9.183644971830024
321.0,9.090271054608928,9.179743169628253
321.5,9.094968507766524,9.17504335002721
322.0,9.100501527940729,9.169505002153036
322.5,9.106954665007004,9.163046164993784
323.0,9.114370879414942,9.1556296764148
323.5,9.122779734974582,9.147219207684817
324.0,9.13227157157848,9.137734382343451
324.5,9.142856799103143,9.127131802165529
325.0,9.154479673821047,9.115514412738232
325.5,9.166944907007819,9.103058916330033
326.0,9.180058362992893,9.08993918696326
326.5,9.193681374992222,9.076321374686364
327.0,9.207595421209813,9.06240609269848
327.5,9.221657026863623,9.048342499083049
328.0,9.235650287449408,9.034356394502591
328.5,9.249426181321656,9.020579563649502
329.0,9.262753362236886,9.007240446341234
329.5,9.275510575260604,8.994500595156945
330.0,9.287448853631833,8.98255206944576
330.5,9.298399590590119,8.971603960356672
331.0,9.30818235269597,8.961819976644824
331.5,9.316608380756639,8.953390699088011
332.0,9.323528756852713,8.946478598217409
332.5,9.328687261421855,8.941317007945987
333.0,9.331939062660597,8.938052060173248
333.5,9.333100155141405,8.936899091004404
334.0,9.331997183322882,8.937996132845363
334.5,9.328431072752062,8.941571884731232
335.0,9.322220536262302,8.947784700118179
335.5,9.313197024222818,8.956799306717526
336.0,9.301201588854179,8.96879936268302
336.5,9.286144336147169,8.98388371888624
337.0,9.267419769915097,9.002541074982794
337.5,9.247372006640468,9.022618143223076
338.0,9.229062191941262,9.04093338381688
338.5,9.213145370244654,9.056849354822706
339.0,9.1992389056098,9.070756046622027
339.5,9.187227088525841,9.082767810136486
340.0,9.176931346888285,9.093063562710995
340.5,9.168192560845055,9.1018023474896
341.0,9.160816075230532,9.109178826720026
341.5,9.15466606129528,9.115328846080148
342.0,9.149567613515586,9.120427294103584
342.5,9.145351443018567,9.12464346505659
343.0,9.141833996734945,9.12816090909093
343.5,9.138862479832875,9.13113242879776
344.0,9.136270433010257,9.133724475666437
344.5,9.133892102794238,9.136102805914462
345.0,9.131636410244841,9.138358498333016
345.5,9.129502411074856,9.140492497188426
346.0,9.127489862925538,9.142505045947775
346.5,9.125590672162058,9.1444042346822
347.0,9.123811544449863,9.146183364135057
347.5,9.122159790454809,9.147835117293393
348.0,9.120625730958503,9.1493691775953
348.5,9.119214321876926,9.15078058481865
