steps,X,Y,yaw,vx,vy,yawdot,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,last_ts,mpc_time
622,91.90065002441406,-33.13223648071289,2.725964820169923,23.050404596014967,3.508741530686354,-0.411060466801921,174.21662066751728,-1.1286428279802265,1.0,0.07626581937074661,0.0,93.68423461914062,-23.263431549072266,88.98047637939453,-40.91754150390625,0.01883569173514843,-1
623,91.56106567382812,-33.039737701416016,2.7209394351929435,23.139416582637484,3.4429919571238896,-0.33397996649063866,174.55540936022774,-1.1244522488977349,1.0,0.08282023668289185,0.0,93.43063354492188,-23.19464111328125,88.56836700439453,-40.805755615234375,0.015046965330839157,-1
624,91.1576156616211,-32.925376892089844,2.7164514761239418,23.25059535883129,3.343005647464257,-0.2512675907196412,174.95898602878137,-1.118110988694786,1.0,0.08730802685022354,0.0,93.22740936279297,-23.137744903564453,88.23811340332031,-40.71329116821289,0.017861273139715195,-1
625,90.74874877929688,-32.804931640625,2.7134442346210244,23.368491634067478,3.2186397625954504,-0.16631126044588174,175.36913979183365,-1.1105090595766376,1.0,0.0899944007396698,0.0,92.83992767333984,-23.02484893798828,87.60842895507812,-40.52983093261719,0.01808200776576996,-1
626,90.36437225341797,-32.68784713745117,2.7119443422950917,23.483423506883636,3.0826857497891,-0.08833939424301976,175.7557712284632,-1.1025441686878272,1.0,0.09150007367134094,0.0,92.52201080322266,-22.92786407470703,87.09178924560547,-40.372222900390625,0.01697874814271927,-1
627,89.96627807617188,-32.56280517578125,2.7117046577969846,23.60603422722221,2.9236202130506665,-0.013649327448492031,176.15728038572252,-1.0935595678176517,1.0,0.09092852473258972,0.0,92.34314727783203,-22.87155532836914,86.80111694335938,-40.28071594238281,0.017560169100761414,-1
628,89.55118560791016,-32.42862319946289,2.7127683243363623,23.736866400677332,2.7396998486327995,0.05819229940498451,176.57709217299126,-1.083619949224473,1.0,0.08806876093149185,0.0,91.95039367675781,-22.74346351623535,86.16287994384766,-40.07255935668945,0.01827847585082054,-1
629,89.1554946899414,-32.29745101928711,2.7148711563330887,23.863454494168234,2.5502674534233707,0.12091376478800056,176.97833137099002,-1.0738819529586805,1.0,0.08428361266851425,0.0,91.62249755859375,-22.631790161132812,85.63002014160156,-39.891082763671875,0.01739117130637169,-1
630,88.74713897705078,-32.15899658203125,2.7180280674892687,23.995137146847366,2.3433430123607,0.17627983666459862,177.39347507894027,-1.0637476442974125,1.0,0.07841307669878006,0.0,91.4322738647461,-22.565006256103516,85.32089233398438,-39.782554626464844,0.017908520996570587,-1
631,88.34908294677734,-32.021331787109375,2.7218949773920635,24.123623359102343,2.1335806979969405,0.22204176569464784,177.79914690336767,-1.0540264603226621,1.0,0.07165226340293884,0.0,91.05729675292969,-22.429019927978516,84.71154022216797,-39.56156921386719,0.017415236681699753,-1
632,87.95087432861328,-31.881235122680664,2.726378409087212,24.251503540246812,1.9193206765315658,0.2580408413423927,178.20591431000628,-1.0446751465968636,1.0,0.06370086222887039,0.0,90.73304748535156,-22.306730270385742,84.18460845947266,-39.36283874511719,0.01737489178776741,-1
633,87.56669616699219,-31.74406623840332,2.7311217653047524,24.373623352377425,1.7115227648119902,0.28374076694606487,178.59920766968776,-1.0361866370663466,1.0,0.05548876151442528,0.0,90.56097412109375,-22.240041732788086,83.90497589111328,-39.25446701049805,0.01671721786260605,-1
634,87.12176513671875,-31.582975387573242,2.736948761769846,24.51290948848884,1.4732975617782929,0.3019648433561632,179.05572481511948,-1.0271607863589873,1.0,0.04347078502178192,0.0,90.14498901367188,-22.073623657226562,83.22897338867188,-38.98402404785156,0.019296936690807343,-1
635,86.70149230957031,-31.42897605895996,2.7425499221745,24.641775411789347,1.252943312195197,0.3083444009981438,179.48789273991997,-1.0196982989967325,1.0,0.03232426941394806,0.0,89.85459899902344,-21.953031539916992,82.75707244873047,-38.788055419921875,0.01816527359187603,-1
636,86.30628967285156,-31.282751083374023,2.747724710488633,24.760289635878053,1.054031957394817,0.30396939352976005,179.89509014672174,-1.013759968443206,1.0,0.022121723741292953,0.0,89.62230682373047,-21.853914260864258,82.37958526611328,-38.626983642578125,0.017024043947458267,-1
637,85.8985595703125,-31.1306209564209,2.7528129460673387,24.879771385611754,0.8606998750735135,0.2907144520249084,180.31600957771312,-1.0088180711474803,1.0,0.011258401907980442,0.0,89.24542999267578,-21.688018798828125,81.76713562011719,-38.357391357421875,0.017502520233392715,-1
638,85.50566864013672,-30.982980728149414,2.757353902042033,24.99220065611176,0.6872180186091335,0.27018812431275335,180.7223771767836,-1.0052946021130045,1.0,0.001215884811244905,0.0,88.98806762695312,-21.571060180664062,81.3488998413086,-38.167327880859375,0.016806645318865776,-1
639,85.10954284667969,-30.83318519592285,2.7614565017013,25.103019488089785,0.5273061761268867,0.24295655931399085,181.13285395621438,-1.0030042375065105,1.0,-0.008732958696782589,0.0,88.74504089355469,-21.45801544189453,81.00852966308594,-38.00912857055664,0.016886144876480103,-1
640,84.70490264892578,-30.679311752319336,2.7650602912883953,25.213770791672403,0.38071182334393683,0.20968884242213567,181.55294913386507,-1.0020166375341153,1.0,-0.01861981488764286,0.0,88.37846374511719,-21.286666870117188,80.64195251464844,-37.8377799987793,0.017186367884278297,-1
641,84.26480102539062,-30.511030197143555,2.7682030876907975,25.33172737024722,0.2420439814771207,0.16877954742349716,182.0108101318612,-1.0024734417905885,1.0,-0.029108047485351562,0.0,88.08865356445312,-21.151199340820312,80.35214233398438,-37.70231246948242,0.018620718270540237,-1
642,83.89765167236328,-30.36997413635254,2.7701914037606508,25.428256763736094,0.1415434536147515,0.12842933550196345,182.39354950364046,-1.0040766905971121,1.0,-0.03676627576351166,0.0,87.73324584960938,-20.985069274902344,79.99673461914062,-37.53618240356445,0.015481790527701378,-1
643,83.49668884277344,-30.215211868286133,2.771613798098862,25.532170720828752,0.05057666128993077,0.0844106421375428,182.8123866797443,-1.0070173636512871,1.0,-0.04488089680671692,0.0,87.3448257446289,-20.803512573242188,79.60831451416016,-37.3546257019043,0.01685088872909546,-1
644,83.08230590820312,-30.05449104309082,2.772249228334955,25.63803285589832,-0.023872318086635147,0.03661604983901415,183.2461396454033,-1.0113154371099558,1.0,-0.05264870449900627,0.0,86.943115234375,-20.615737915039062,79.20660400390625,-37.16685104370117,0.01735387183725834,-1
645,82.64051818847656,-29.88222885131836,2.7719693301043877,25.749435752694968,-0.08153464398133359,-0.015182591983301855,183.70955438423942,-1.0172194511177741,1.0,-0.06007179245352745,0.0,86.51448059082031,-20.415382385253906,78.77796936035156,-36.966495513916016,0.018435470759868622,-1
646,82.20034790039062,-29.709606170654297,2.7707240359786667,25.859087732253066,-0.11803630736443793,-0.06803624676594362,184.17227635212456,-1.0243538277254733,1.0,-0.06653544306755066,0.0,86.0870361328125,-20.215579986572266,78.35052490234375,-36.766693115234375,0.018303392454981804,-1
647,81.77010345458984,-29.539838790893555,2.768589512364968,25.96511096934609,-0.13444148262436073,-0.11969931321873714,184.62553653513555,-1.0324066809179209,1.0,-0.07200625538825989,0.0,85.66883087158203,-20.020099639892578,77.93231964111328,-36.57121276855469,0.017832379788160324,-1
648,81.35354614257812,-29.374408721923828,2.7656871994089998,26.066722338309017,-0.13334604568290587,-0.16862750696408607,185.0653064814319,-1.0410904922771298,1.0,-0.07662463933229446,0.0,85.26351928710938,-19.830646514892578,77.52700805664062,-36.38175964355469,0.01721138507127762,-1
649,80.94375610351562,-29.210529327392578,2.7620538487338044,26.16569538996717,-0.11696741879985595,-0.21519529022719913,185.49885077758816,-1.0503307614790365,1.0,-0.08053705841302872,0.0,84.86436462402344,-19.644065856933594,77.12785339355469,-36.1951789855957,0.0168839693069458,-1
650,80.52263641357422,-29.040822982788086,2.7575461822727365,26.266363041256167,-0.08535387545349238,-0.26051995628768204,185.9453618514158,-1.0603867876920434,1.0,-0.0837123915553093,0.0,84.45366668701172,-19.45209503173828,76.71715545654297,-36.00320816040039,0.017302576452493668,-1
651,80.11443328857422,-28.874956130981445,2.7524797846149696,26.3628858007726,-0.041949116428000366,-0.3028513810104283,186.37916236938435,-1.0705264506502328,1.0,-0.08635688573122025,0.0,84.05504608154297,-19.265766143798828,76.31853485107422,-35.81687927246094,0.016728989779949188,-1
652,79.70219421386719,-28.70594024658203,2.746703654526697,26.459228645865366,0.013455097360884238,-0.3427029685534249,186.81827924732042,-1.0809777233239204,1.0,-0.08831331133842468,0.0,83.65190124511719,-19.07732391357422,75.91539001464844,-35.62843704223633,0.016854625195264816,-1
653,79.27455139160156,-28.528846740722656,2.7400582686586223,26.557906755235276,0.08211087185523169,-0.380937665534845,187.2749522392144,-1.0918465723562385,1.0,-0.08938174694776535,0.0,83.23301696777344,-18.88152313232422,75.49650573730469,-35.43263626098633,0.017444811761379242,-1
654,78.83079528808594,-28.343029022216797,2.7325220554059158,26.65891823574099,0.1640929088665164,-0.4172239845342616,187.75012587775066,-1.102955844363863,1.0,-0.08943963050842285,0.0,82.79756164550781,-18.677978515625,75.06105041503906,-35.22909164428711,0.01806275174021721,-1
655,78.36763763427734,-28.14666175842285,2.7240374904890325,26.762835985383653,0.259844473231869,-0.45095690069234645,188.24755552837968,-1.114122172852358,1.0,-0.08828882873058319,0.0,82.3421401977539,-18.465099334716797,74.60562896728516,-35.016212463378906,0.018814580515027046,-1
656,77.90707397460938,-27.948808670043945,2.7150676976215364,26.864646536543955,0.3635539744760674,-0.48033339489822335,188.74374692515883,-1.1246057180929034,1.0,-0.08641640096902847,0.0,81.88826751708984,-18.252944946289062,74.1517562866211,-34.80405807495117,0.018674097955226898,-1
657,77.41374969482422,-27.7337589263916,2.704961533916904,26.97200911595787,0.4821293764451493,-0.5061191245741298,189.27705354468688,-1.1348301102455587,1.0,-0.08280572295188904,0.0,81.40091705322266,-18.025142669677734,73.6644058227539,-34.576255798339844,0.019967954605817795,-1
658,77.00016784667969,-27.55100440979004,2.696196804453344,27.060796187085256,0.5856863228543308,-0.5242850775063417,189.72559930526288,-1.142559874371669,1.0,-0.08092600107192993,0.0,80.99139404296875,-17.833717346191406,73.2548828125,-34.384830474853516,0.016717487946152687,-1
659,76.58910369873047,-27.366918563842773,2.6872677579505266,27.147709160390498,0.6900047367196613,-0.537996094804791,190.17280902416547,-1.1492314289174892,1.0,-0.07847906649112701,0.0,80.58342742919922,-17.643020629882812,72.84691619873047,-34.19413375854492,0.01659686118364334,-1
660,76.16028594970703,-27.17211151123047,2.677770126554977,27.237097377818042,0.799666887153645,-0.5490907892742017,190.64089059457962,-1.1549027870301314,1.0,-0.07493004202842712,0.0,80.15677642822266,-17.443588256835938,72.4202651977539,-33.99470138549805,0.017297014594078064,-1
661,75.77010345458984,-26.992399215698242,2.6690213760579575,27.317447424140887,0.8995626835695365,-0.5563207884270838,191.0681858583234,-1.1588716949622062,1.0,-0.07219736278057098,0.0,79.76761627197266,-17.261688232421875,72.0311050415039,-33.812801361083984,0.015726089477539062,-1
662,75.36774444580078,-26.804443359375,2.6599298767286452,27.399306091866528,1.0013315354468126,-0.560971643226037,191.51027384658127,-1.1615592764466343,1.0,-0.0684986338019371,0.0,79.36530303955078,-17.073631286621094,71.62879180908203,-33.6247444152832,0.01620670035481453,-1
663,74.96797943115234,-26.61500358581543,2.6508721995451765,27.47983755347971,1.100920493521718,-0.5627967197555359,191.95100414084948,-1.162725145179144,1.0,-0.06437121331691742,0.0,78.96454620361328,-16.886306762695312,71.22803497314453,-33.43741989135742,0.01609404757618904,-1
664,74.57207489013672,-26.42467498779297,2.641918385644221,27.5589495962841,1.1975137719329414,-0.561987906304715,192.38897515768974,-1.1622882699022943,1.0,-0.05982690304517746,0.0,78.56661987304688,-16.700302124023438,70.83010864257812,-33.25141525268555,0.015932396054267883,-1
665,74.15435028076172,-26.220802307128906,2.632540330181616,27.641917313155364,1.2964160765355892,-0.5580161640313314,192.85275195093442,-1.159944609064642,1.0,-0.053926561027765274,0.0,78.14558410644531,-16.503498077392578,70.40907287597656,-33.05461120605469,0.016806064173579216,-1
666,73.73812866210938,-26.01453971862793,2.623321798068307,27.724363847885694,1.3917427998945548,-0.5506041699224825,193.31656730093374,-1.155623502742245,1.0,-0.047495435923337936,0.0,77.72486877441406,-16.306838989257812,69.98835754394531,-32.85795211791992,0.01674257591366768,-1
667,73.2658920288086,-25.77658462524414,2.6130979226434925,27.81789834309023,1.4944301548586854,-0.5382985696921802,193.8449319561803,-1.148100143092044,1.0,-0.038519587367773056,0.0,77.24601745605469,-16.083011627197266,69.50950622558594,-32.634124755859375,0.018992945551872253,-1
668,72.8546371459961,-25.566152572631836,2.6044623564928018,27.89975258245665,1.5797906450029817,-0.5221242217671261,194.30682185306748,-1.1393912302320588,1.0,-0.031105084344744682,0.0,76.82776641845703,-15.887511253356934,69.09125518798828,-32.43862533569336,0.01653929427266121,-1
669,72.43071746826172,-25.34598731994629,2.5959069514909223,27.984592907152027,1.660999053917612,-0.5018528607737426,194.7846951055258,-1.1281263843221918,1.0,-0.022895973175764084,0.0,76.39539337158203,-15.685404777526855,68.65888214111328,-32.23651885986328,0.017047636210918427,-1
670,72.0413818359375,-25.140974044799805,2.5884096203901312,28.063173524082487,1.7293117904461752,-0.4788675288268401,195.2251073390711,-1.1157647384357592,1.0,-0.01535456720739603,0.0,75.9972152709961,-15.499281883239746,68.26070404052734,-32.05039596557617,0.015656378120183945,-1
671,71.64299774169922,-24.928363800048828,2.5811628927479164,28.144395056085884,1.7912967112806442,-0.45237738849726805,195.67727701898676,-1.1010155073399006,1.0,-0.0072007314302027225,0.0,75.58869171142578,-15.30832576751709,67.85218048095703,-31.859439849853516,0.01601920835673809,-1
672,71.21660614013672,-24.697649002075195,2.573950519883764,28.23248239964078,1.847784111249151,-0.4206878498602842,196.1629251683634,-1.0828223014082894,1.0,0.0021455823443830013,0.0,75.15023803710938,-15.103377342224121,67.41372680664062,-31.654491424560547,0.01714423857629299,-1
673,70.81670379638672,-24.47846221923828,2.5677477513888602,28.316392080295095,1.8918150486298266,-0.38581949290305634,196.61990393063445,-1.0635766315382371,1.0,0.011139771901071072,0.0,74.7379379272461,-14.91065502166748,67.00142669677734,-31.461769104003906,0.016076866537332535,-1
674,70.39962005615234,-24.24698829650879,2.5619415275802697,28.405396392320224,1.9265763036652768,-0.3463545488468184,197.09803948462786,-1.0412027475094612,1.0,0.020673468708992004,0.0,74.30683135986328,-14.70914363861084,66.57032012939453,-31.260257720947266,0.01676381565630436,-1
675,69.97346496582031,-24.007606506347656,2.556775527697734,28.498036409632608,1.9494532007517762,-0.30172173514009626,197.58809259493563,-1.015976549054742,1.0,0.03058013878762722,0.0,73.865234375,-14.502729415893555,66.12872314453125,-31.053844451904297,0.017121735960245132,-1
676,69.57661437988281,-23.782262802124023,2.552708348080965,28.585905010982227,1.959287470720536,-0.2552099352882279,198.04571968474318,-0.9904336409443762,1.0,0.039998073130846024,0.0,73.45307922363281,-14.310073852539062,65.71656799316406,-30.861186981201172,0.015936603769659996,-1
677,69.13429260253906,-23.52840232849121,2.5491306574725523,28.685757817184786,1.954178319775254,-0.20155918163088304,198.55717880732539,-0.9596006517265255,1.0,0.04991175979375839,0.0,72.99266815185547,-14.094860076904297,65.25615692138672,-30.645973205566406,0.017750075086951256,-1
678,68.7510986328125,-23.30649185180664,2.5468448663089376,28.773760910295646,1.9376319574393435,-0.1487711353156403,199.0012956005865,-0.9310865141063536,1.0,0.059171564877033234,0.0,72.59302520751953,-13.908058166503906,64.85651397705078,-30.459171295166016,0.015364480204880238,-1
679,68.33171081542969,-23.061594009399414,2.545319673952649,28.871673383314423,1.9038122544942055,-0.09080002099100287,199.488384282604,-0.8979609228688047,1.0,0.06820611655712128,0.0,72.15486907958984,-13.703248977661133,64.4183578491211,-30.254364013671875,0.016797268763184547,-1
680,67.90782165527344,-22.812196731567383,2.5448363102147997,28.97212818855796,1.8525572188515298,-0.028509343261995237,199.98163135694395,-0.8626148594271084,1.0,0.07712887972593307,0.0,71.71128845214844,-13.495906829833984,63.97478103637695,-30.047019958496094,0.0169545728713274,-1
681,67.5009765625,-22.571332931518555,2.545393443514844,29.06967151078262,1.7876842548713103,0.03429201792998094,200.45576432423647,-0.827094513056192,1.0,0.08554133027791977,0.0,71.28497314453125,-13.296632766723633,63.548465728759766,-29.847747802734375,0.01624673418700695,-1
682,67.07659149169922,-22.31877899169922,2.5470890781808975,29.17232385376002,1.702466778434589,0.10024640802859712,200.95094450367898,-0.7885227224192711,1.0,0.0931314080953598,0.0,70.83977508544922,-13.088531494140625,63.103267669677734,-29.639644622802734,0.016914667561650276,-1
683,66.65750885009766,-22.068378448486328,2.5498707499394855,29.274256051798154,1.600942343083391,0.16689953205926641,201.44036955886412,-0.7491021157672726,1.0,0.10005693137645721,0.0,70.39974975585938,-12.882852554321289,62.66324234008789,-29.43396759033203,0.016666743904352188,-1
684,66.20211791992188,-21.795513153076172,2.554158439294513,29.38523499475567,1.470229805417759,0.23739269276281363,201.97248096257698,-0.7049920414366685,1.0,0.10545708984136581,0.0,69.92131042480469,-12.65921401977539,62.1848030090332,-29.2103271484375,0.01806158944964409,-1
685,65.77628326416016,-21.53997802734375,2.5592765022774273,29.488752833019475,1.330882388119349,0.3039231869958402,202.4701226947692,-0.662764701877826,1.0,0.11039179563522339,0.0,69.4737777709961,-12.450021743774414,61.73727035522461,-29.001136779785156,0.01683998852968216,-1
686,65.36412048339844,-21.292627334594727,2.565214286243868,29.588129578063153,1.1818451032255854,0.36544826560914995,202.95163783094563,-0.6212094671979286,1.0,0.11416159570217133,0.0,69.04060363769531,-12.247543334960938,61.30409622192383,-28.798656463623047,0.0162479467689991,-1
687,64.94998168945312,-21.044384002685547,2.572108677673865,29.68675445598727,1.0188033772864085,0.423757085055831,203.43505624552387,-0.5790425548664345,1.0,0.11660664528608322,0.0,68.60546112060547,-12.044147491455078,60.868953704833984,-28.595260620117188,0.016269678249955177,-1
688,64.50728607177734,-20.779701232910156,2.580443839253595,29.790397013205457,0.8304880031785498,0.4811447291207713,203.95122322850636,-0.5338538974164186,1.0,0.11699997633695602,0.0,68.14058685302734,-11.826847076416016,60.40407943725586,-28.377960205078125,0.017323605716228485,-1
689,64.05966186523438,-20.51312255859375,2.5897635714883274,29.8929340175237,0.6274370353719831,0.5343609051325336,204.47237179761018,-0.48837554401502314,1.0,0.11614509671926498,0.0,67.67092895507812,-11.607315063476562,59.93442153930664,-28.158428192138672,0.01744089461863041,-1
690,63.60374450683594,-20.243053436279297,2.6000505638309765,29.994543737859907,0.4103877225385517,0.5818215584354035,205.00224844913294,-0.4426325088909202,1.0,0.11368674784898758,0.0,67.19313049316406,-11.383975982666016,59.45662307739258,-27.935089111328125,0.017680665478110313,-1
691,63.114437103271484,-19.95523452758789,2.6118387800801033,30.100059864537315,0.1683856088018043,0.6245013520234475,205.5697329475331,-0.39458787532928163,1.0,0.10861297696828842,0.0,66.68112182617188,-11.144647598266602,58.94461441040039,-27.695762634277344,0.018876206129789352,-1
692,62.69179916381836,-19.708480834960938,2.6224791738994058,30.188195060079966,-0.04488283978367846,0.655882849852048,206.05884430507155,-0.35413561154329504,1.0,0.10547158867120743,0.0,66.23957824707031,-10.938257217407227,58.50307083129883,-27.48937225341797,0.016223009675741196,-1
693,62.21769332885742,-19.434175491333008,2.6348263876613403,30.283207777692766,-0.2855962470924158,0.6821755276093165,206.60618207514094,-0.31035770102585525,1.0,0.09839443862438202,0.0,65.74523162841797,-10.707185745239258,58.008724212646484,-27.25830078125,0.01809976063668728,-1
694,61.741302490234375,-19.1613712310791,2.6475136870944778,30.375103323087167,-0.528106679704349,0.7016365496354908,207.1546821734383,-0.2682561804886959,1.0,0.09068840742111206,0.0,65.24958801269531,-10.475505828857422,57.51308059692383,-27.02661895751953,0.01808243803679943,-1
695,61.26850891113281,-18.89364242553711,2.6602356076217863,30.462865771970485,-0.7653196365660335,0.7130827339379247,207.69750681503476,-0.2285757234813761,1.0,0.08232209831476212,0.0,64.75884246826172,-10.246114730834961,57.022335052490234,-26.797229766845703,0.017840735614299774,-1
696,60.83101272583008,-18.648685455322266,2.6720105080654624,30.541209694152553,-0.9800476807924277,0.7172651730270814,208.19841851697146,-0.19385258494455856,1.0,0.0749090388417244,0.0,64.3058090209961,-10.03434944152832,56.56930160522461,-26.585464477539062,0.016416383907198906,-1
697,60.32037353515625,-18.366533279418945,2.685630180196237,30.629366997520613,-1.2219033068586995,0.7152540620118368,208.7812489397479,-0.1561254617627651,1.0,0.06318489462137222,0.0,63.778472900390625,-9.787858963012695,56.04196548461914,-26.338973999023438,0.019041726365685463,-1
698,59.86883544921875,-18.12024688720703,2.6974540828039704,30.70521321432406,-1.4281308599874727,0.7063723840077932,209.29507377562024,-0.1251647267524261,1.0,0.05437386780977249,0.0,63.31340408325195,-9.57046890258789,55.57689666748047,-26.12158203125,0.016738908365368843,-1
699,59.3434944152832,-17.837881088256836,2.710805574612974,30.791091656024022,-1.6532923806686544,0.689991151249867,209.8909139685515,-0.09236737147970787,1.0,0.04150277003645897,0.0,62.77392578125,-9.318300247192383,55.037418365478516,-25.869415283203125,0.019350236281752586,-1
700,58.86993408203125,-17.58696174621582,2.7223778084976953,30.867265797108338,-1.843753491950988,0.6674896150079265,210.42632813806148,-0.0655988480395065,1.0,0.0313299335539341,0.0,62.28900909423828,-9.091634750366211,54.5525016784668,-25.642749786376953,0.017336949706077576,-1
701,58.3958854675293,-17.339338302612305,2.7334168775321825,30.94262516126677,-2.018468202942552,0.6398431721520181,210.96065007273648,-0.04160291010738804,1.0,0.020788010209798813,0.0,61.804954528808594,-8.865373611450195,54.06844711303711,-25.416488647460938,0.01725277304649353,-1
702,57.90201950073242,-17.085163116455078,2.744246355788881,31.020841509761496,-2.182099935215776,0.6061364640020992,211.51556846584495,-0.019634760926367893,1.0,0.00957383494824171,0.0,61.30213165283203,-8.63033676147461,53.56562423706055,-25.18144989013672,0.017866402864456177,-1
703,57.44801330566406,-16.854766845703125,2.7535477122120917,31.093003196802904,-2.3159889248474457,0.5694835669123172,212.0242171709418,-0.0020571953989191433,1.0,9.486523777013645e-05,0.0,60.84114074707031,-8.41485595703125,53.10463333129883,-24.96596908569336,0.016332967206835747,-1
704,56.97172164916992,-16.616493225097656,2.762546533535469,31.169392367671357,-2.4365116760110386,0.528129882157671,212.5562899771475,0.013592804893867256,1.0,-0.010138513520359993,0.0,60.35883712768555,-8.189413070678711,52.62232971191406,-24.740528106689453,0.01703903079032898,-1
705,56.49583053588867,-16.381799697875977,2.7707171117598324,31.246914635184766,-2.53669158970739,0.4825856001965813,213.08640584602952,0.026463018076164697,1.0,-0.019973522052168846,0.0,59.87824249267578,-7.964767932891846,52.1417350769043,-24.515880584716797,0.01693083718419075,-1
706,56.000946044921875,-16.141252517700195,2.7782804892556574,31.329218713259785,-2.6179586752817414,0.4319811739491809,213.63611808146484,0.03694405591055393,1.0,-0.02992791123688221,0.0,59.379817962646484,-7.7317891120910645,51.643310546875,-24.282901763916016,0.017508581280708313,-1
707,55.54779815673828,-15.923917770385742,2.784359420759872,31.406350993815135,-2.672757039169557,0.3811249909382153,214.138180899762,0.044112801442496595,1.0,-0.03842296078801155,0.0,58.9245491027832,-7.518982410430908,51.18804168701172,-24.07009506225586,0.015949968248605728,-1
708,55.061771392822266,-15.693922996520996,2.7899051874138534,31.491278223236606,-2.7081020462549006,0.3258580894467979,214.67530523726995,0.04919099039484721,1.0,-0.04727783426642418,0.0,58.43743896484375,-7.291290760040283,50.700931549072266,-23.842403411865234,0.017018962651491165,-1
709,54.60472106933594,-15.480338096618652,2.7942067252065494,31.573326084224348,-2.7207757543795026,0.2700921800762886,215.17923001513626,0.05169010075123903,1.0,-0.055113933980464935,0.0,57.98041534423828,-7.077663898468018,50.2439079284668,-23.62877655029297,0.015926184132695198,-1
710,54.12080764770508,-15.25696849822998,2.7977444683986104,31.66265630681813,-2.710924356826414,0.21082747526746823,215.7115658910932,0.05197628865012581,1.0,-0.06284347921609879,0.0,57.49758529663086,-6.851973056793213,49.761077880859375,-23.403087615966797,0.016780275851488113,-1
711,53.6292724609375,-15.032773971557617,2.8002638187898254,31.755969370933528,-2.6771204124747783,0.1485257022237472,216.25112506563084,0.049953927447982355,1.0,-0.06996997445821762,0.0,57.00818634033203,-6.623215198516846,49.27167892456055,-23.174327850341797,0.016962386667728424,-1
712,53.14228820800781,-14.813108444213867,2.801691805766326,31.850867408275874,-2.6205392311101843,0.0853694821547976,216.78463148248818,0.04582431070259242,1.0,-0.07635448127985,0.0,56.52426528930664,-6.397013187408447,48.787757873535156,-22.94812774658203,0.016727136448025703,-1
713,52.668113708496094,-14.601349830627441,2.802066246215591,31.945423608644287,-2.544100939238408,0.023091262989188736,217.30318332811774,0.03993948077210418,1.0,-0.08201155066490173,0.0,56.053890228271484,-6.177145481109619,48.3173828125,-22.728260040283203,0.016215676441788673,-1
714,52.17283248901367,-14.382207870483398,2.8013756885449337,32.0462360301382,-2.44166142076606,-0.04094801365577322,217.84394306186277,0.03198154379369376,1.0,-0.08684931695461273,0.0,55.563358306884766,-5.947855472564697,47.82685089111328,-22.49897003173828,0.01686425320804119,-1
715,51.67333984375,-14.163043975830078,2.7995908379823624,32.14965136482947,-2.316190278774217,-0.10538872652829642,218.38851084980746,0.022298695774219182,1.0,-0.09079068899154663,0.0,55.069366455078125,-5.71694803237915,47.33285903930664,-22.268062591552734,0.01693587750196457,-1
716,51.21421813964844,-13.962960243225098,2.7970366001808675,32.245821843449946,-2.183350903473542,-0.1647062400346678,218.88848039747637,0.012144545749382797,1.0,-0.09429818391799927,0.0,54.61581802368164,-5.504946231842041,46.879310607910156,-22.056060791015625,0.015507838688790798,-1
717,50.72091293334961,-13.749223709106445,2.7933087072869744,32.34994491418485,-2.021877556393086,-0.22456511154863604,219.4251457646924,6.276606206190262e-05,1.0,-0.0964750424027443,0.0,54.128990173339844,-5.277388095855713,46.39248275756836,-21.828502655029297,0.01660049892961979,-1
718,50.157596588134766,-13.50639533996582,2.7878532217939473,32.469310585400684,-1.8141604884098879,-0.28893458620343243,220.03744933698098,-0.014951254182613593,1.0,-0.09641103446483612,0.0,53.57353973388672,-5.017752170562744,45.837032318115234,-21.568866729736328,0.018881386145949364,-1
719,49.629486083984375,-13.279561042785645,2.781731147080073,32.581011563407976,-1.60109697815642,-0.34713409336938483,220.61114002783438,-0.029893283308467033,1.0,-0.09595204889774323,0.0,53.053123474121094,-4.7744927406311035,45.31661605834961,-21.325607299804688,0.017636051401495934,-1
720,49.17573165893555,-13.085028648376465,2.77578324310149,32.676224348735175,-1.4075672789048816,-0.39371951735941557,221.10389755515422,-0.04318589540321185,1.0,-0.09617018699645996,0.0,52.606117248535156,-4.565548419952393,44.86960983276367,-21.116661071777344,0.015106957405805588,-1
721,48.64989471435547,-12.859715461730957,2.768108811788209,32.78508782806615,-1.1718375133562091,-0.43969976408172573,221.6748878532413,-0.058875354298467686,1.0,-0.09343769401311874,0.0,52.08815002441406,-4.323435306549072,44.35164260864258,-20.874549865722656,0.01745379902422428,-1
722,48.166385650634766,-12.65239143371582,2.760445565751506,32.883525850280336,-0.946907916295423,-0.4788070931917903,222.19998141162773,-0.07336190064289157,1.0,-0.09111529588699341,0.0,51.61181640625,-4.100780963897705,43.875308990478516,-20.651893615722656,0.01600487157702446,-1
723,47.65056228637695,-12.430745124816895,2.7517026742088846,32.986239885693244,-0.700833773793434,-0.5133725968565489,222.76037234737615,-0.08863059207382998,1.0,-0.08677615970373154,0.0,51.10346603393555,-3.863163471221924,43.36695861816406,-20.414276123046875,0.017030304297804832,-1
