steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel,front_left_delta,front_right_delta
2613,-100.951416015625,-129.42315673828125,1.710427194328296,10.81747190028183,0.007500033948116158,1414.4675059486483,-0.037223496305527085,0.0,0.003069542581215501,0.5,-94.21560668945312,-127.79447937011719,-108.78396606445312,-130.22669982910156,0.0055573037765625785,0.002904548153933524,0.0055044184166509885,None,10.0,0.17206092178821564,0.1725594401359558
2614,-101.02599334716797,-128.89529418945312,1.7109346596740107,10.496098522959814,0.008275844212578543,1415.000614452078,-0.0366674211705599,0.0,0.0032180717680603266,0.5,-94.30522155761719,-127.25931549072266,-108.87097930908203,-129.70706176757812,0.005607517928748347,0.0029307934139379756,0.005691898476096982,None,10.0,0.18340638279914856,0.18392528593540192
2615,-101.08333587646484,-128.49102783203125,1.7113489143815726,10.25737837013512,0.008806002935324297,1415.4089087448508,-0.03630614688066471,0.032813914120197296,0.0034686936996877193,0.0,-94.37427520751953,-126.84947967529297,-108.93803405761719,-129.3091278076172,0.005645275321681959,0.002950527953040992,0.005837044104743983,None,10.0,0.18387232720851898,0.19330355525016785
2616,-101.15288543701172,-128.0025634765625,1.7118812802834793,9.972806141702259,0.009801071958837948,1415.9022488833727,-0.035931674053719616,0.3063224256038666,0.003514801850542426,0.0,-94.45814514160156,-126.35433197021484,-109.01947021484375,-128.82833862304688,0.005685858424553647,0.0029717394078307095,0.006013661184411357,None,10.0,0.2083524912595749,0.2089819461107254
2617,-101.22221374511719,-127.51793670654297,1.7124490662278842,9.74464639199756,0.010760671409547395,1416.3917298105923,-0.03565169416645125,0.4324367642402649,0.0036481996066868305,0.0,-94.54186248779297,-125.86308288574219,-109.10075378417969,-128.35133361816406,0.005710764292293079,0.0029847568922897914,0.006195296920584507,None,10.0,0.2116544395685196,0.2122269570827484
2618,-101.28911590576172,-127.05242919921875,1.7130189827011613,9.570732948831354,0.011498177275512722,1416.8619211276116,-0.03545817954512745,0.5173205733299255,0.003777983132749796,0.0,-94.62274932861328,-125.39125061035156,-109.1792984008789,-127.8931884765625,0.00574440677569035,0.0030023407273878262,0.006374860521958903,None,10.0,0.22008033096790314,0.2206660956144333
2619,-101.35746002197266,-126.57920837402344,1.7136221886880643,9.458228441304158,0.01230627784451599,1417.339903997429,-0.035345759614846484,0.5459142327308655,0.00391010195016861,0.0,-94.70541381835938,-124.91162109375,-109.25955963134766,-127.42748260498047,0.005789810004810633,0.0030260715351482143,0.006564124459787938,None,10.0,0.22818715870380402,0.22875536978244781
2620,-101.4246597290039,-126.11598205566406,1.714236180477382,9.410364142327818,0.012970923052815886,1417.8078116858828,-0.03527799931982347,0.5195649266242981,0.004013099707663059,0.0,-94.78679656982422,-124.44214630126953,-109.33858489990234,-126.97162628173828,0.005844759868219771,0.0030547920806229924,0.0067557000965142765,None,10.0,0.23629683256149292,0.2368650734424591
2621,-101.49127960205078,-125.65892028808594,1.7148509712150266,9.39706636135678,0.013245853494021853,1418.2694895698655,-0.035263117438379246,0.49563682079315186,0.004157527349889278,0.0,-94.8675308227539,-123.97892761230469,-109.41697692871094,-126.52184295654297,0.00593556525977565,0.0031022532160315123,0.006948134774931176,None,10.0,0.24255988001823425,0.2431301474571228
2622,-101.55731201171875,-125.20781707763672,1.7154837382900296,9.40862052690239,0.013537551045691432,1418.725167861314,-0.03526137629644589,0.46154120564460754,0.0042630331590771675,0.0,-94.94763946533203,-123.52178955078125,-109.49476623535156,-126.07796478271484,0.006027842936376145,0.003150483928318238,0.007140551301649187,None,10.0,0.2512459456920624,0.25184404850006104
2623,-101.62451934814453,-124.75080108642578,1.7161450011886963,9.430938095320974,0.013852708312989348,1419.1868126865988,-0.03528436262636205,0.4329233765602112,0.004394765477627516,0.0,-95.02924346923828,-123.05867767333984,-109.57400512695312,-125.62828826904297,0.006135997207475757,0.003207012927460844,0.007336587236920911,None,10.0,0.2575509548187256,0.25816717743873596
2624,-101.69368743896484,-124.28278350830078,1.716840885181534,9.456340593569283,0.014179071554118794,1419.6595936895862,-0.035340152849872596,0.4095160663127899,0.004564694594591856,0.0,-95.11324310302734,-122.58444213867188,-109.65556335449219,-125.16781616210938,0.006275911820342635,0.003280142233012868,0.00753766126374748,None,10.0,0.2654213011264801,0.2660742700099945
2625,-101.76364135742188,-123.81190490722656,1.7175623355208365,9.480802984610072,0.014646649541715462,1420.135264713679,-0.035427953741687244,0.39088547229766846,0.004777349531650543,0.0,-95.19822692871094,-122.1073226928711,-109.73808288574219,-124.70453643798828,0.006460946115642191,0.0033768545111761213,0.00773991421430868,None,10.0,0.2755829691886902,0.27630165219306946
2626,-101.83274841308594,-123.34898376464844,1.7182961695592078,9.49798134954841,0.015169494280110385,1420.6029041425995,-0.0355121127852678,0.3844260573387146,0.005006429273635149,0.0,-95.28225708007812,-121.63829040527344,-109.8196792602539,-124.24910736083984,0.006697875740962839,0.003500691419280287,0.00793812310544433,None,10.0,0.28833046555519104,0.28911980986595154
2627,-101.90058135986328,-122.8971176147461,1.7190417215063754,9.510338080872357,0.01586125264672611,1421.0593847581254,-0.03563423355854263,0.3793611228466034,0.0053290450014173985,0.0,-95.36470031738281,-121.18047332763672,-109.89972686767578,-123.8045654296875,0.00698863583845362,0.0036526647170885165,0.008131212520943069,None,10.0,0.30207395553588867,0.3029440641403198
2628,-101.9683609008789,-122.44811248779297,1.7198161687513704,9.517829836981768,0.016781089894015944,1421.5129864934245,-0.03579003885314329,0.3782309591770172,0.0057097263634204865,0.0,-95.447021484375,-120.7255630493164,-109.97966003417969,-123.36285400390625,0.007343423029271775,0.003838104387802534,0.008322653700338621,None,10.0,0.32144734263420105,0.32244378328323364
2629,-102.03672790527344,-121.99799346923828,1.7206374876315509,9.52045101274621,0.01796359070382958,1421.9677286258286,-0.03601087351705769,0.3810023069381714,0.006180732976645231,0.0,-95.53001403808594,-120.26952362060547,-110.06024932861328,-122.92005157470703,0.0077604419356929535,0.00405607265235003,0.008514134004051125,None,10.0,0.34432074427604675,0.3454830050468445
2630,-102.10731506347656,-121.5361328125,1.7215363044994527,9.513680335544903,0.01911775686267414,1422.4343528335,-0.036287043522058623,0.39580878615379333,0.006710969842970371,0.0,-95.61559295654297,-119.80159759521484,-110.14334106445312,-122.4656982421875,0.008249152208945806,0.00431151474894773,0.008709718914192822,None,10.0,0.372646689414978,0.37400656938552856
2631,-102.17613983154297,-121.08878326416016,1.7224713403581795,9.507487239798806,0.020620189089398888,1422.8863396026882,-0.03660023714259609,0.4001822769641876,0.007247465196996927,0.0,-95.69891357421875,-119.3483657836914,-110.2242431640625,-122.0256118774414,0.008764283270949377,0.004580769163147671,0.008899252027794924,None,10.0,0.40451398491859436,0.40610793232917786
2632,-102.24757385253906,-120.62793731689453,1.723512769502455,9.501529093528003,0.022324318323050374,1423.3520145805437,-0.036992257581001976,0.4047100245952606,0.007857926189899445,0.0,-95.78520965576172,-118.88146209716797,-110.30803680419922,-121.57225036621094,0.009315518546981205,0.004868897993109233,0.009094615547853152,None,10.0,0.43674910068511963,0.4385458827018738
2633,-102.318115234375,-120.18475341796875,1.7239224968361637,9.512836381004952,0.04107238084354137,1423.8000909240047,-0.03871586799587157,0.37829023599624634,0.010929781012237072,0.0,-95.86864471435547,-118.43222045898438,-110.38905334472656,-121.13604736328125,0.01114196368271206,0.0058235998714594546,0.009284352808697277,None,10.0,0.47331270575523376,0.47549137473106384
2634,-102.39111328125,-119.72371673583984,1.724861926910689,9.508359584138407,0.039081850030261656,1424.2661449817153,-0.039591466980839575,0.397733211517334,0.011125284247100353,0.0,-95.95587158203125,-117.96501922607422,-110.47374725341797,-120.6823959350586,0.012229258203550872,0.006391960540735557,0.009480118245173615,None,10.0,0.6571893692016602,0.6614171266555786
2635,-102.46488952636719,-119.2606201171875,1.7262714049176136,9.498410048074316,0.040637767704412076,1424.734331390575,-0.04032426244116591,0.41114532947540283,0.011321264319121838,0.0,-96.04393768310547,-117.4957275390625,-110.55925750732422,-120.22672271728516,0.012604681567628326,0.006588209233894831,0.009676284480018208,None,10.0,0.6689462065696716,0.6733013987541199
2636,-102.53820037841797,-118.80467224121094,1.7279011263466875,9.49463444321665,0.04058054999506355,1425.19537822928,-0.04108835092782541,0.4079988896846771,0.011392301879823208,0.0,-96.13107299804688,-117.03365325927734,-110.64385986328125,-119.7780532836914,0.012682630660211906,0.0066289565810257025,0.009857385687335416,None,10.0,0.6806742548942566,0.6852014660835266
2637,-102.61172485351562,-118.35195922851562,1.7296368415871466,9.491424363552074,0.03988666601838675,1425.6532870224225,-0.04191958981613754,0.41000646352767944,0.011439100839197636,0.0,-96.21807861328125,-116.57482147216797,-110.72834777832031,-119.33253479003906,0.012703841434534199,0.006640044381912355,0.009939750735016809,None,10.0,0.6849437952041626,0.6895120739936829
2638,-102.69017028808594,-117.87409973144531,1.7315307485963565,9.489047159115383,0.03918473768118824,1426.1367575403167,-0.04287377687980914,0.4110776484012604,0.01160107459872961,0.0,-96.31037139892578,-116.09044647216797,-110.8179702758789,-118.8622055053711,0.01279057684438126,0.006685384850922626,0.009901985449053415,None,10.0,0.6877570152282715,0.692312479019165
2639,-102.77889251708984,-117.34027862548828,1.7336809848604864,9.482450362474916,0.03839271717573922,1426.6770390103952,-0.04404787597391281,0.4205775260925293,0.012015476822853088,0.0,-96.41407775878906,-115.54927062988281,-110.91866302490234,-118.33673095703125,0.013043771600847654,0.006817741705075424,0.00970685830126685,None,10.0,0.6973417401313782,0.702110767364502
2640,-102.85794067382812,-116.87051391601562,1.7356060508544502,9.481183325906002,0.03837389641220601,1427.1526550094372,-0.04514460587060138,0.416258305311203,0.012237723916769028,0.0,-96.5058364868164,-115.07295227050781,-111.00775909423828,-117.87422943115234,0.01339822397599467,0.007003032371185431,0.009404242014798144,None,10.0,0.7221233248710632,0.727187991142273
2641,-102.93777465820312,-116.401611328125,1.7375763905869455,9.484042986853444,0.039005458743997634,1427.6275797162361,-0.04627381672337524,0.4098392426967621,0.012656339444220066,0.0,-96.59790802001953,-114.59745025634766,-111.09716033935547,-117.41251373291016,0.013840818997127406,0.007234402590983071,0.008980539190747589,None,10.0,0.735387921333313,0.7406191229820251
2642,-103.01686096191406,-115.94277954101562,1.7395483282160946,9.492698616981444,0.04030062623604791,1428.0924954958061,-0.047433880035201645,0.397111713886261,0.013154943473637104,0.0,-96.6884994506836,-114.13207244873047,-111.18511962890625,-116.96064758300781,0.014366574141832393,0.007509249650990995,0.008537109892752673,None,10.0,0.7602661848068237,0.7658955454826355
2643,-103.09317779541016,-115.50542449951172,1.7414824489577645,9.502537212251294,0.041874344781141826,1428.5358318120936,-0.04859205858479607,0.3880511224269867,0.013655147515237331,0.0,-96.7752914428711,-113.68841552734375,-111.26939392089844,-116.52985382080078,0.014926572319021463,0.007802003008459141,0.008113903122926853,None,10.0,0.7899234890937805,0.7959877848625183
2644,-103.171142578125,-115.06417083740234,1.7434995271673905,9.508360863303656,0.043492440293850354,1428.9833196259708,-0.04981848392515442,0.38740086555480957,0.014263194985687733,0.0,-96.86326599121094,-113.24070739746094,-111.35482025146484,-116.09513854980469,0.015527693644887186,0.008116260739531858,0.007687658078082237,None,10.0,0.8196762204170227,0.8262072205543518
2645,-103.25315856933594,-114.60588836669922,1.7456726666168954,9.507538678760769,0.04509235522284949,1429.448294177324,-0.05112577024931383,0.39469823241233826,0.01492591854184866,0.0,-96.95508575439453,-112.775634765625,-111.44397735595703,-115.6435546875,0.01617492079281382,0.008454629405503173,0.0072463073782440095,None,10.0,0.8558561205863953,0.8630070686340332
2646,-103.33892059326172,-114.13313293457031,1.7480106557378758,9.499699684764558,0.046504087555969464,1429.9282132759608,-0.052506902697732845,0.4079813063144684,0.015599270351231098,0.0,-97.05030822753906,-112.29576873779297,-111.53643798828125,-115.1776123046875,0.016843482736624088,0.008804160306860893,0.006792348510438105,None,10.0,0.8953365683555603,0.903174102306366
2647,-103.422119140625,-113.6807861328125,1.7503457153816573,9.49700979458202,0.048493592654349715,1430.3876446406093,-0.05385478613190069,0.40497303009033203,0.016126954928040504,0.0,-97.14188385009766,-111.83650970458984,-111.62535858154297,-114.73167419433594,0.017471811573633356,0.00913266508628332,0.006356681682774043,None,10.0,0.9354341626167297,0.9439501166343689
2648,-103.50839233398438,-113.21845245361328,1.7528387004780805,9.495226499341028,0.050660003768373985,1430.8575178466438,-0.05529990481942446,0.4054826498031616,0.016769811511039734,0.0,-97.23597717285156,-111.36699676513672,-111.71672058105469,-114.27578735351562,0.01808968850631135,0.009455713363598519,0.0059108944282245685,None,10.0,0.9667803645133972,0.975896954536438
2649,-103.59414672851562,-112.76559448242188,1.755377225629144,9.495831285731226,0.05276213212139158,1431.318045890459,-0.05677375920915855,0.4026014804840088,0.017321191728115082,0.0,-97.30996704101562,-110.99932098388672,-111.78855895996094,-113.91876983642578,0.018686024805773135,0.009767507205224363,0.005473442726511221,None,10.0,1.0049247741699219,1.0147918462753296
2650,-103.68519592285156,-112.29218292236328,1.758136526834575,9.491056299757073,0.05428211341092748,1431.7997726950293,-0.05840864486312356,0.41179710626602173,0.01800859346985817,0.0,-97.4072036743164,-110.51829528808594,-111.88298034667969,-113.45169830322266,0.01929414081687147,0.010085468193921601,0.0050170738815083615,None,10.0,1.037649154663086,1.0482019186019897
2651,-103.77628326416016,-111.82564544677734,1.7609564149548056,9.489280788629292,0.05600514606274398,1432.2748427626361,-0.060024670871003855,0.4102086126804352,0.018503352999687195,0.0,-97.50353240966797,-110.04405975341797,-111.97651672363281,-112.99121856689453,0.019888560023553485,0.010396275834462742,0.004566349604978029,None,10.0,1.0784430503845215,1.089820384979248
2652,-103.8692855834961,-111.35693359375,1.7638958790079804,9.48848211355907,0.057759504325542554,1432.7524753555035,-0.06173320169654689,0.40986180305480957,0.019092313945293427,0.0,-97.600830078125,-109.5673828125,-112.07098388671875,-112.52838134765625,0.020470442277223874,0.010700536291085796,0.004112971621325111,None,10.0,1.1077741384506226,1.1197726726531982
2653,-103.96009826660156,-110.90653228759766,1.7668120404016172,9.494269836069446,0.06009522042107607,1433.211805693843,-0.06344537177368767,0.9971969723701477,0.01957310177385807,0.0,-97.69483184814453,-109.1091079711914,-112.16226196289062,-112.0833969116211,0.021033199698539982,0.010994804398503599,0.003675488234774807,None,10.332537279950117,1.142566442489624,1.1553356647491455
2654,-104.05510711669922,-110.44278717041016,1.769909696223543,9.495595597474585,0.06150423142892314,1433.6850900548375,-0.06526066718779314,1.0,0.020166238769888878,0.0,-97.79212951660156,-108.63704681396484,-112.2567367553711,-111.62503051757812,0.02161397701012002,0.011298503484991921,0.003225760597451152,None,11.029312270876726,1.1710563898086548,1.184411883354187
2655,-104.14657592773438,-110.00344848632812,1.7729263919483302,9.524281875272488,0.06416452824946739,1434.1338343547302,-0.06703648337662019,1.0,0.020603815093636513,0.0,-97.884765625,-108.18959045410156,-112.34668731689453,-111.1905517578125,0.022179822735668753,0.011594402906587021,0.002793156431748513,None,11.852688469318446,1.2058486938476562,1.2198140621185303
2656,-104.24823760986328,-109.52330017089844,1.7763196586512546,9.615774751511843,0.0666738548635637,1434.6246736159978,-0.06906054985011932,1.0,0.02137763239443302,0.0,-97.98654174804688,-107.7003173828125,-112.44551086425781,-110.7154769897461,0.022806593508400887,0.011922171913475117,0.0023062691660823737,None,13.043961341348862,1.2306772470474243,1.244970679283142
2657,-104.3406982421875,-109.09388732910156,1.7794302308044672,9.788130317877254,0.07068230344753745,1435.0640495508082,-0.0709410634343864,1.0,0.02172698639333248,0.0,-98.07804870605469,-107.26248931884766,-112.53436279296875,-110.29034423828125,0.023393525178986897,0.012229116764220956,0.0018493372358543017,None,14.566541224979169,1.274280309677124,1.289244294166565
2658,-104.44438171386719,-108.62045288085938,1.7829663760998744,10.020809756942452,0.07363395644292492,1435.5488984268902,-0.07309911498707025,1.0,0.02252775803208351,0.0,-98.17945098876953,-106.77951049804688,-112.63282775878906,-109.82138061523438,0.024024661749450765,0.012559189939610919,0.0013342132432411634,None,17.149516318890697,1.2918448448181152,1.3070666790008545
2659,-104.55137634277344,-108.14009857177734,1.7866418047202928,10.27986249707751,0.07541076805241609,1436.04129471144,-0.075255036931566,1.0,0.02309282496571541,0.0,-98.28290557861328,-106.28919219970703,-112.7332763671875,-109.34529113769531,0.024699654192988654,0.01291221155635916,0.000928545247667279,None,20.55715277993675,1.3353034257888794,1.3515000343322754
2660,-104.66519165039062,-107.63797760009766,1.7905927373554797,10.562472603261247,0.07682110354156446,1436.556525140222,-0.07745066795971448,1.0,0.02373868227005005,0.0,-98.39163208007812,-105.77635192871094,-112.8388442993164,-108.84732818603516,0.025415584575062107,0.013286658382844445,0.0007553250774712995,None,22.792793055886897,1.3643803596496582,1.3812673091888428
2661,-104.78334045410156,-107.12594604492188,1.7947268954736644,10.855572706410584,0.07754582359660578,1437.0824677327148,-0.07957430535694147,1.0,0.024320093914866447,0.0,-98.50316619873047,-105.25305938720703,-112.9471435546875,-108.3392105102539,0.026175171155033955,0.013683955278613958,0.0008118441372041933,None,21.985086059644708,1.3978017568588257,1.4155042171478271
2662,-104.90782165527344,-106.59624481201172,1.7991119233665342,11.159016714680135,0.07779276176459904,1437.6271584190288,-0.08161323772877005,1.0,0.024958621710538864,0.0,-98.61919403076172,-104.71136474609375,-113.05980682373047,-107.81322479248047,0.027000350964345766,0.014115580666104171,0.0010808345379496275,None,19.053944343888585,1.4271131753921509,1.445486307144165
2663,-105.06255340576172,-105.95118713378906,1.8045867167774647,11.524876721408763,0.07726001085181888,1438.291301960133,-0.08381367934787237,0.0,0.026096612215042114,0.9202544689178467,-98.76145935058594,-104.05120086669922,-113.19795227050781,-107.1722183227539,0.028086853964725773,0.014683929388170607,0.001654621421506874,None,15.399803455089959,1.4583216905593872,1.4777554273605347
2664,-105.19747161865234,-105.40068817138672,1.8093749472593725,11.830163990962607,0.07679778808567228,1438.8588532462782,-0.08548475195308942,0.0,0.026485489681363106,1.0,-98.88367462158203,-103.48735809326172,-113.31661224365234,-106.6247329711914,0.02908865438687521,0.015208005183844646,0.002278197111294709,None,13.124079452855568,1.5190800428390503,1.5400493144989014
2665,-105.3426513671875,-104.82027435302734,1.8145738371813709,12.07812038614918,0.07636173273832148,1439.4580304074527,-0.08700590619929321,0.0,0.02732471004128456,1.0,-99.01338195800781,-102.89240264892578,-113.44256591796875,-106.04703521728516,0.030153851588214917,0.015765284111575177,0.0029175397971244344,None,11.597278991373216,1.5370261669158936,1.5593153238296509
2666,-105.48650360107422,-104.25713348388672,1.819723325465148,12.157949632526135,0.076337225449155,1440.0401722746096,-0.08826446214684658,0.0,0.02807735465466976,1.0,-99.14004516601562,-102.31468200683594,-113.5655517578125,-105.48607635498047,0.03123202238326274,0.016329391891844527,0.0034933046164657942,None,10.598545545224008,1.5831587314605713,1.6078909635543823
2667,-105.63565826416016,-103.68572235107422,1.8250689555632096,12.059615558948055,0.0759629684154639,1440.6317181927554,-0.08939465825873812,0.0,0.028843382373452187,1.0,-99.26941680908203,-101.72794342041016,-113.691162109375,-104.9163589477539,0.03218291965794204,0.016826944929405594,0.004026766449532403,None,10.0,1.6272855997085571,1.654366374015808
2668,-105.77779388427734,-103.15234375,1.8302061933059723,11.858063316877573,0.07509815544732312,1441.1846640140586,-0.09023601551340887,0.0,0.029038038104772568,1.0,-99.39091491699219,-101.17977905273438,-113.80914306640625,-104.38409423828125,0.03270848150493814,0.01710195777040926,0.004494619271101519,None,10.0,1.674358606338501,1.7034176588058472
2669,-105.93262481689453,-102.58377075195312,1.8358627474613007,11.578108433817716,0.07475812673258764,1441.7749981094544,-0.09102622897404344,0.0,0.028907429426908493,0.9827284812927246,-99.52124786376953,-100.59489440917969,-113.9356918334961,-103.8161849975586,0.03266852742402393,0.017081050463901095,0.004977318388430525,None,10.0,1.6902464628219604,1.7201638221740723
2670,-106.08124542236328,-102.04981231689453,1.8413085124163493,11.272144886751926,0.07462082482623567,1442.3302414940094,-0.09167419709492122,0.0,0.028040781617164612,0.7119556069374084,-99.64445495605469,-100.04509735107422,-114.05532836914062,-103.28233337402344,0.03197652390472444,0.01671894630415951,0.005421588648296545,None,10.0,1.6880961656570435,1.7180883884429932
2671,-106.23103332519531,-101.5231704711914,1.8467478857847817,10.943946885779601,0.074428113424442,1442.8787376988953,-0.09231759744409956,0.0,0.026682458817958832,0.5,-99.76670837402344,-99.50228118896484,-114.17402648925781,-102.75526428222656,0.030654938030365685,0.016027451359213955,0.005855891655863288,None,10.0,1.643872618675232,1.6723814010620117
2672,-106.38263702392578,-101.00123596191406,1.8521036358949854,10.630776499416339,0.07422520952531064,1443.423142328561,-0.09307212120327586,0.0,0.024983685463666916,0.5,-99.88858032226562,-98.96378326416016,-114.29237365722656,-102.23239135742188,0.028882767403989908,0.015100295920458723,0.006292656454885121,None,10.0,1.570621371269226,1.5965560674667358
2673,-106.52584838867188,-100.51778411865234,1.856933012215735,10.355446806121718,0.07333854078023894,1443.9281293091274,-0.09398174589092254,0.0,0.023230919614434242,0.5,-100.00212860107422,-98.46452331542969,-114.40262603759766,-101.74760437011719,0.02702038147868022,0.014126058262034568,0.006703603260301902,None,10.0,1.4763742685317993,1.499173879623413
2674,-106.67232513427734,-100.03199768066406,1.861562917770838,10.072957346783342,0.07085497684269493,1444.4362234328437,-0.09509720311550378,0.22393471002578735,0.021475741639733315,0.0,-100.11688995361328,-97.96241760253906,-114.5140609741211,-101.26007080078125,0.025115143794832567,0.01312951959928871,0.007117584933302493,None,10.0,1.3780666589736938,1.3980847597122192
2675,-106.8063735961914,-99.59424591064453,1.8654962735428304,9.816333206950668,0.0681765187583463,1444.8946139327434,-0.0962230608339104,0.4033806324005127,0.019772807136178017,0.0,-100.22080993652344,-97.50963592529297,-114.61495971679688,-100.82041931152344,0.023458101956809776,0.012262888753912602,0.007492282218059785,None,10.0,1.2787656784057617,1.29585599899292
2676,-106.94535064697266,-99.14671325683594,1.869246803305989,9.61632538205495,0.06585505475423492,1445.3637427469841,-0.09750765011467105,0.506778359413147,0.018300598487257957,0.0,-100.32758331298828,-97.04642486572266,-114.71863555908203,-100.37065124511719,0.02189139135376541,0.01144357156765868,0.00789162780957779,None,10.0,1.1811031103134155,1.195412039756775
2677,-107.0785140991211,-98.72315979003906,1.8725251546078765,9.493493866941057,0.06370894527587012,1445.8081491622747,-0.09877079436535999,0.527877151966095,0.016886945813894272,0.0,-100.42910766601562,-96.60778045654297,-114.81721496582031,-99.94473266601562,0.02056234198230491,0.0107485904824327,0.008285770153352584,None,10.0,1.0956116914749146,1.1077334880828857
2678,-107.22166442871094,-98.27305603027344,1.8757232116028981,9.42675306114621,0.06112160551209955,1446.2808574064177,-0.1001578302991726,0.5251954793930054,0.015685856342315674,0.0,-100.53749084472656,-96.14140319824219,-114.92245483398438,-99.49188232421875,0.01930671153369683,0.010092041037477214,0.00871966091019046,None,10.0,1.0126155614852905,1.0227875709533691
2679,-107.35687255859375,-97.8519287109375,1.8785087449450666,9.406563541793417,0.057078637834267365,1446.7234321854733,-0.1013364224906282,0.4948251247406006,0.014273284003138542,0.0,-100.63938903808594,-95.7048568725586,-115.02139282226562,-99.06800079345703,0.018161512908057936,0.009493266270650615,0.009135410704634243,None,10.0,0.941519558429718,0.9502185583114624
2680,-107.50035858154297,-97.40865325927734,1.8812214408314214,9.408124464983416,0.05221520267010993,1447.189591289203,-0.10238695297421893,0.4718518555164337,0.012924347072839737,0.0,-100.7470932006836,-95.24522399902344,-115.1259765625,-98.62169647216797,0.016993164394275385,0.008882416594758623,0.009578417660484638,None,10.0,0.8574746251106262,0.8646289110183716
2681,-107.6424789428711,-96.97286224365234,1.8836690190312586,9.425015201365097,0.04740363120431601,1447.6481240452583,-0.10321461971468404,0.44302743673324585,0.011547583155333996,0.0,-100.83846282958984,-94.8568344116211,-115.21469116210938,-98.24457550048828,0.015880647133527652,0.008300782924424066,0.010017610705578559,None,10.0,0.7769250273704529,0.7827507257461548
2682,-107.77997589111328,-96.55403900146484,1.8858191221373342,9.450602161296922,0.04306934280006258,1448.0890028513425,-0.10382849248682857,0.4138738811016083,0.010261834599077702,0.0,-100.94134521484375,-94.42108917236328,-115.31459045410156,-97.82147216796875,0.0148393868585563,0.007756424220683506,0.010441997656541378,None,10.0,0.6945382952690125,0.6991567611694336
2683,-107.92337799072266,-96.1198501586914,1.887831406656998,9.4780873110602,0.03869796422400551,1448.5462848357736,-0.10428650473355576,0.39000093936920166,0.00904668029397726,0.0,-101.04846954345703,-93.96924591064453,-115.41860961914062,-97.38274383544922,0.013802993720451231,0.007214628989276801,0.01079482688641228,None,10.0,0.6174910068511963,0.6211543083190918
2684,-108.06355285644531,-95.69758605957031,1.889584831918706,9.498289576870118,0.034399951443887744,1448.9911595256283,-0.10451899421145654,0.38113293051719666,0.007827621884644032,0.0,-101.15306854248047,-93.52973937988281,-115.52017211914062,-96.95598602294922,0.012821082407330885,0.006701331497028745,0.010975479426920478,None,10.0,0.544632613658905,0.5474863648414612
2685,-108.21453094482422,-95.24492645263672,1.8912507723386052,9.507880276175063,0.02989849875727124,1449.4681941661624,-0.1045674406964546,0.38408276438713074,0.006598994135856628,0.0,-101.26567840576172,-93.05853271484375,-115.6295166015625,-96.49844360351562,0.011778919690377887,0.0061565534223486165,0.01099459037305001,None,10.0,0.4715275168418884,0.47368907928466797
2686,-108.35769653320312,-94.81731414794922,1.8926321539960294,9.511160589948487,0.025728073216243263,1449.9189576777105,-0.10438323792197732,0.38777559995651245,0.005380240734666586,0.0,-101.37248229980469,-92.61335754394531,-115.73322296142578,-96.0661849975586,0.01078360533035886,0.005636278976552865,0.010849204634967698,None,10.0,0.3977815806865692,0.3993147015571594
2687,-108.52104187011719,-94.33119201660156,1.8939701261276851,9.508197880579635,0.021018603094241417,1450.4314990034584,-0.10396803182084721,0.3963973820209503,0.004035732708871365,0.0,-101.49445343017578,-92.10725402832031,-115.85165405273438,-95.57476806640625,0.009649340564092281,0.005043387264278271,0.010493553774651075,None,10.0,0.3245226740837097,0.32553672790527344
2688,-108.68348693847656,-93.84919738769531,1.8950664163904163,9.51427645492694,0.017369708584336507,1450.9397917013082,-0.10333359541720431,0.3824949562549591,0.0026940437965095043,0.0,-101.61592102050781,-91.60545349121094,-115.9696044921875,-95.08751678466797,0.008495160004145795,0.004440100496124494,0.009984737074899733,None,10.0,0.2436203509569168,0.24419726431369781
2689,-108.83419036865234,-93.40302276611328,1.8958724220943288,9.51054509022119,0.013088644610323996,1451.4103585162616,-0.10256101129077594,0.3952949345111847,0.0015081303426995873,0.0,-101.72882080078125,-91.1409683227539,-116.0792236328125,-94.63651275634766,0.007408765055539481,0.0038722573845295263,0.009513832158914824,None,10.0,0.16276532411575317,0.16302654147148132
2690,-108.98458099365234,-92.95832824707031,1.8964689701785065,9.502064240076944,0.008713411873844112,1451.8793772559623,-0.10159211536570564,0.4068312644958496,0.00027363758999854326,0.0,-101.84181213378906,-90.67808532714844,-116.1889419555664,-94.18705749511719,0.006322139277506922,0.0033043040145234975,0.009045624413020157,None,10.0,0.09118769317865372,0.09127207100391388
2691,-109.13591766357422,-92.5110855102539,1.8968651153906557,9.493694006249463,0.0045143762758743655,1452.351061991323,-0.1004177744406434,0.41341710090637207,-0.0009782022098079324,0.0,-101.95588684082031,-90.212646484375,-116.2997055053711,-93.73512268066406,0.005217027490095202,0.002726697536551822,0.008574729643204828,None,10.0,0.016558673232793808,0.016561871394515038
