steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
83,96.81372833251953,92.77413940429688,-0.10860325152261897,9.769894314256506,-0.396260199191945,1896.3220193665684,1.1205601460924581,1.0,-0.12349254637956619,0.0,97.29178619384766,85.8681869506836,97.33871459960938,100.63811492919922,-0.1794505958925562,-0.09495201716024047,1.2248948044873448e-05,None,100.0
84,97.01363372802734,92.74564361572266,-0.11661141021000088,9.902206237860394,-0.4048077653128017,1896.5342938492172,1.1204578832280292,1.0,-0.12663090229034424,0.0,97.49178314208984,85.8675537109375,97.53871154785156,100.63748168945312,-0.1827560541877344,-0.0967457685742221,1.3276765984711177e-05,None,100.0
85,97.18911743164062,92.71917724609375,-0.12381474497120401,10.016610396148288,-0.4120051812770493,1896.720953138478,1.1203756153504418,1.0,-0.12952826917171478,0.0,97.66735076904297,85.86699676513672,97.71427917480469,100.63692474365234,-0.18562931193608473,-0.0983070145796003,1.4180026417429262e-05,None,100.0
86,97.38468170166016,92.6881103515625,-0.1320322114755093,10.142298058877461,-0.41939426805023006,1896.9293515209736,1.120224676578047,1.0,-0.13263915479183197,0.0,97.86300659179688,85.86637878417969,97.9099349975586,100.63630676269531,-0.18880132296352986,-0.10003283334488695,1.518791302545571e-05,None,100.0
87,97.57381439208984,92.65650177001953,-0.14016126935400242,10.262115751759898,-0.4262788017971426,1897.1312370357346,1.119966619123372,1.0,-0.091035857796669,0.0,98.05224609375,85.86577606201172,98.09917449951172,100.63570404052734,-0.14729224363625243,-0.07762151388656033,1.6163783799766845e-05,None,100.0
88,97.7658462524414,92.62345123291016,-0.1479648639801526,10.389705122615899,-0.3813201278541052,1897.3364490567728,1.1189449334437207,1.0,-0.05659334361553192,0.0,98.24437713623047,85.86516571044922,98.29130554199219,100.63509368896484,-0.11356227708771323,-0.0596449349075611,1.7161380821153506e-05,None,100.0
89,97.9797134399414,92.58621978759766,-0.15559430451576842,10.530783740226209,-0.303673736673159,1897.56506222569,1.1161592169536054,1.0,-0.017844097688794136,0.0,98.45835876464844,85.86448669433594,98.50528717041016,100.63441467285156,-0.0764377743893746,-0.04003874124603088,1.8272909283629986e-05,None,100.0
90,98.20796966552734,92.54657745361328,-0.1619683475582777,10.676744542129018,-0.19909861905071602,1897.8089967119765,1.1106438818289621,1.0,0.022574568167328835,0.0,98.68673706054688,85.86376190185547,98.7336654663086,100.6336898803711,-0.038472960523645926,-0.020119103223164247,1.945632903807709e-05,None,100.0
91,98.40885162353516,92.5123062133789,-0.16567227200235987,10.799084377445764,-0.09318333901932552,1898.0234204737292,1.103052711714903,1.0,0.05539631471037865,0.0,98.88772583007812,85.86312103271484,98.93465423583984,100.63304901123047,-0.007347491355401218,-0.003840230821058972,2.049246923364444e-05,None,100.0
92,98.6183090209961,92.47755432128906,-0.16759191180560262,10.921082675341147,0.014558039668136402,1898.2464909724033,1.0920150659792882,1.0,0.08828487247228622,0.0,99.0972900390625,85.86245727539062,99.14421844482422,100.63238525390625,0.02264647659654289,0.01183843796932967,2.1567258139579393e-05,None,100.0
